rt1_1997,rt1_1998,rt1_1999,rt1_2000,rt1_2001,rt1_2002,rt1_2003,rt1_2004,rt1_2005,rt1_2006,rt1_2007,rt1_2008,rt1_2009,rt1_2010,rt1_2011,rt1_2012,rt1_2013,rt1_2014
0.271304,0.208283,0.44368,0.394668,0.360868,0.343981,0.382227,0.325305,0.233786,0.369388,0.262104,0.534615,0.482973,0.703465,0.427603,2.27792,0.456899,5.00396
0.260898,0.244435,0.313473,0.386562,0.398151,0.37979,0.400344,0.273788,0.317307,0.411578,0.370573,0.3403,0.511845,0.393966,0.249792,1.34011,0.567038,1.69969
0.324381,0.194335,0.388149,0.421906,0.436665,0.339919,0.355672,0.372763,0.228699,0.445267,0.411039,0.385525,0.354934,0.563085,0.305401,1.0897,0.287847,2.67634
0.269164,0.260509,0.390037,0.560545,0.452617,0.442282,0.433787,0.397257,0.303241,0.47274,0.347377,0.569188,0.283137,0.654205,0.373675,1.3427,0.310164,4.4953
0.136877,0.0953578,0.19024,0.145885,0.145126,0.172448,0.139094,0.160183,0.0581054,0.117976,0.0787962,0.174678,0.123838,0.145357,0.0885425,0.528205,0.173073,2.42257
0.18313,0.117842,0.233248,0.263738,0.194306,0.263326,0.225813,0.173576,0.14137,0.171265,0.129475,0.23147,0.18047,0.18841,0.306391,0.306117,0.104775,1.37547
0.154713,0.177779,0.22157,0.311603,0.366073,0.266826,0.314248,0.267893,0.184794,0.198574,0.220713,0.365787,0.328938,0.550104,0.623199,1.37054,0.537679,1.83038
0.19378,0.117332,0.278082,0.254891,0.23437,0.257609,0.259931,0.206869,0.128547,0.310968,0.209553,0.211358,0.178448,0.500933,0.317035,1.62145,0.223862,0.323536
0.431848,0.275604,0.573017,0.69973,0.470221,0.598073,0.735315,0.427621,0.376049,0.632034,0.397601,0.431836,0.484407,0.961046,0.410633,1.06323,0.616728,3.14219
0.195665,0.162028,0.239169,0.353152,0.260275,0.327949,0.293893,0.209374,0.212541,0.345177,0.238184,0.371385,0.408184,0.64045,0.444555,1.60447,0.442782,3.5199
0.164967,0.164955,0.258429,0.265286,0.321637,0.252665,0.247471,0.194178,0.177535,0.166874,0.15542,0.319311,0.267726,0.536038,0.333573,0.734779,0.269738,1.75454
0.167186,0.151986,0.171027,0.362818,0.186139,0.227054,0.185795,0.33448,0.160315,0.178734,0.154501,0.236974,0.124324,0.347233,0.377567,0.488153,0.108547,0.591114
0.109441,0.115681,0.230544,0.239504,0.210679,0.163621,0.21038,0.150371,0.128093,0.178817,0.169659,0.200562,0.162301,0.380554,0.250374,0.974429,0.160773,1.49506
0.22237,0.175722,0.253848,0.387691,0.2508,0.312745,0.253256,0.304602,0.195191,0.287186,0.192231,0.242408,0.388886,0.369175,0.30575,1.65598,0.350391,1.30407
0.416728,0.209272,0.446028,0.468687,0.384976,0.427034,0.380727,0.373384,0.323083,0.311311,0.314554,0.525614,0.442741,0.820267,0.335918,1.10088,0.437489,2.67612
0.495893,0.284392,0.782862,0.821934,0.654437,0.582436,0.525796,0.453006,0.418177,0.406422,0.341778,0.559202,0.649221,0.591269,0.549016,3.33129,0.603086,5.79621
0.175162,0.156721,0.263879,0.260565,0.261733,0.300695,0.183343,0.185678,0.178912,0.223348,0.184806,0.345168,0.239407,0.388229,0.535473,0.649848,0.183912,1.05122
0.218937,0.155989,0.301322,0.317439,0.301779,0.34185,0.365697,0.341626,0.261867,0.266087,0.275372,0.327644,0.296621,0.426097,0.396235,1.53712,0.504306,1.97347
0.311178,0.234314,0.406795,0.359098,0.319241,0.402273,0.395648,0.295448,0.205482,0.325638,0.31944,0.439389,0.386864,0.629411,0.750673,2.36699,0.384534,9.58481
0.198667,0.220713,0.328151,0.425647,0.298309,0.466091,0.397647,0.312113,0.250935,0.258122,0.302791,0.485766,0.427027,0.792212,0.796919,3.5826,0.503548,4.52538
0.152899,0.130929,0.164196,0.236013,0.177065,0.185712,0.218549,0.192333,0.0914971,0.183817,0.137647,0.165503,0.176854,0.258476,0.383499,0.527536,0.253448,3.03083
0.157316,0.12348,0.219368,0.188737,0.179072,0.266928,0.143174,0.152516,0.0897807,0.159814,0.160279,0.263,0.129927,0.221005,0.188788,0.34228,0.291407,1.91479
0.151887,0.101889,0.191599,0.257279,0.180337,0.254932,0.211623,0.180018,0.211404,0.167105,0.191716,0.261796,0.256459,0.324047,0.281878,0.896306,0.230592,0.963085
1.08936,0.71031,1.50729,1.5923,1.30425,0.94543,0.996906,0.981889,0.965667,1.1351,0.65195,0.799729,1.28919,1.32505,1.38358,4.0609,1.01404,7.45459
0.253691,0.1881,0.260728,0.324509,0.378343,0.224025,0.275004,0.242285,0.155624,0.183089,0.264745,0.320097,0.283624,0.389552,0.491512,1.12009,0.289032,1.61926
0.283172,0.180321,0.344663,0.439395,0.410891,0.352629,0.460571,0.363358,0.188396,0.395732,0.334406,0.438263,0.267863,0.481425,0.708328,2.32471,0.274026,3.56085
0.244592,0.219756,0.510836,0.410582,0.432844,0.355594,0.460429,0.278227,0.270661,0.444355,0.24723,0.421323,0.304368,0.414351,0.378894,1.09695,0.626267,1.27996
0.487463,0.381838,0.75095,0.842306,0.689702,0.857068,0.785281,0.560636,0.401701,0.778808,0.54654,0.762727,0.617603,0.654972,1.32583,2.92679,0.949372,14.5074
0.203621,0.185302,0.304152,0.168792,0.253506,0.209446,0.15503,0.187435,0.154206,0.150757,0.162247,0.16749,0.132035,0.190141,0.215595,0.364579,0.212616,2.43072
0.157669,0.151659,0.285116,0.361684,0.357052,0.304753,0.334442,0.210834,0.203981,0.33637,0.215059,0.488901,0.320376,0.989433,0.634739,1.29597,0.285487,7.3479
0.317552,0.293847,0.486964,0.616568,0.469451,0.370692,0.305239,0.379765,0.303031,0.451957,0.357957,0.633764,0.430781,0.647375,0.575363,2.34872,0.536378,4.54306
0.419623,0.325849,0.70656,0.825493,0.660018,0.712665,0.630639,0.482038,0.397731,0.690018,0.485802,0.795007,0.745614,1.16451,0.743063,2.81688,1.43449,2.69101
0.480211,0.413674,0.580137,0.779899,0.775503,0.617829,0.737329,0.400544,0.378263,0.551999,0.563123,0.702996,1.08662,1.25809,0.562315,2.98981,0.375777,3.23416
0.362597,0.311727,0.545059,0.574609,0.553586,0.558627,0.533398,0.542783,0.444921,0.516768,0.431644,0.407819,0.696045,0.496474,0.433187,2.37473,0.351723,2.62509
0.112905,0.140124,0.201355,0.238526,0.204899,0.149505,0.14057,0.166338,0.121613,0.142018,0.194419,0.160719,0.160768,0.214976,0.0879855,0.794853,0.0963999,1.62411
0.290342,0.234034,0.518893,0.48876,0.401789,0.466604,0.361246,0.446307,0.291094,0.466215,0.335238,0.493466,0.543968,0.713002,0.644912,1.44043,0.402566,2.72
0.140834,0.166487,0.217933,0.312147,0.273875,0.262923,0.295127,0.204541,0.141548,0.193688,0.182099,0.195767,0.304252,0.263278,0.318942,0.757907,0.473699,1.31142
0.267151,0.252519,0.381635,0.551697,0.379953,0.321437,0.424603,0.29227,0.253706,0.401243,0.259574,0.4411,0.33374,0.755972,0.469912,1.32753,0.596268,1.00755
0.496613,0.470685,0.650622,0.947551,0.946148,0.61638,0.754946,0.567982,0.527803,0.874043,0.550785,1.18003,0.432259,0.927738,0.913101,3.96006,0.644544,6.86884
0.496743,0.372625,0.716658,0.706661,0.667305,0.476951,0.843558,0.396258,0.312354,0.569971,0.494238,0.641967,0.68998,0.72936,0.587666,1.55286,0.417209,4.61635
0.305515,0.309823,0.432505,0.486514,0.564587,0.477222,0.474747,0.340914,0.282887,0.335093,0.314556,0.626072,0.71506,0.772943,0.657276,2.39848,0.349558,2.8858
0.347005,0.301489,0.33132,0.472762,0.435231,0.544351,0.375285,0.229098,0.23226,0.326175,0.252303,0.425516,0.264542,0.385819,0.359028,2.08232,0.297065,2.70219
0.462145,0.486465,0.781542,0.861741,0.819574,0.638116,0.732891,0.535987,0.456483,0.550044,0.564731,0.831303,0.791114,1.07022,1.55254,4.37122,1.06487,9.84837
0.250321,0.259237,0.42484,0.398656,0.447046,0.478917,0.455319,0.45747,0.308633,0.435158,0.252979,0.26024,0.318916,0.339547,0.742588,1.36774,0.785727,1.34703
0.181981,0.166372,0.274252,0.273255,0.275645,0.18993,0.225605,0.18057,0.194707,0.204195,0.164956,0.18457,0.208121,0.352537,0.244002,0.976218,0.159866,0.589408
0.278247,0.239513,0.445013,0.31281,0.573514,0.40662,0.404295,0.345989,0.232042,0.268558,0.441973,0.361487,0.525055,0.5545,0.707764,2.1148,0.407358,5.56056
0.510056,0.459685,0.774219,0.862512,0.714355,0.557688,0.780356,0.477362,0.423734,0.558093,0.42064,0.507479,0.678704,0.430511,0.826728,1.77935,0.473898,1.95827
0.275786,0.175277,0.291946,0.468051,0.305126,0.340188,0.348305,0.264321,0.185931,0.309284,0.238526,0.343827,0.234662,0.535989,0.384901,1.37963,0.428508,1.07842
0.540028,0.431139,0.802061,0.942566,0.766175,0.770898,0.789512,0.566988,0.361285,0.668078,0.567137,0.994701,0.861305,0.687205,1.1131,2.35135,0.849696,3.02742
0.11047,0.0862885,0.175103,0.183336,0.185167,0.135413,0.126645,0.125045,0.130262,0.122896,0.106421,0.186252,0.136523,0.268983,0.148894,0.620449,0.129144,1.40537
0.214314,0.170908,0.301311,0.413695,0.327342,0.306316,0.282607,0.213911,0.22561,0.272205,0.374114,0.21865,0.237388,0.396505,0.350752,1.04998,0.963112,0.761123
0.194045,0.191623,0.342259,0.385236,0.389729,0.401589,0.259675,0.315241,0.189606,0.352782,0.297774,0.398935,0.475302,0.723024,1.39826,2.10145,0.420066,3.02919
0.247706,0.203419,0.280709,0.336786,0.292656,0.220084,0.305509,0.215874,0.156855,0.322155,0.210879,0.372002,0.309849,0.394427,0.470788,1.54234,0.234066,2.51803
0.137049,0.105771,0.149135,0.193233,0.182002,0.268871,0.166246,0.14989,0.122172,0.194669,0.163011,0.185036,0.227664,0.399329,0.24018,0.777845,0.164797,2.36894
0.256875,0.173885,0.347775,0.385868,0.50991,0.414131,0.356776,0.29753,0.272563,0.339475,0.210958,0.344883,0.278405,0.430235,0.255438,1.63101,0.209886,2.04646
0.616164,0.507543,1.03932,1.05031,1.03825,0.847753,0.945928,0.594057,0.702407,0.803767,0.577128,0.74983,1.17637,1.12929,1.13834,2.78678,0.732404,6.28295
0.359248,0.342446,0.723291,0.481414,0.715337,0.44752,0.483663,0.582492,0.305367,0.411963,0.404824,0.427466,0.401453,1.11773,0.766193,2.48045,0.438084,4.46696
0.503098,0.35868,0.558403,0.641186,0.736451,0.656237,0.589588,0.469796,0.373044,0.530874,0.432068,0.489593,0.537356,0.545644,0.707596,2.52306,0.79416,2.6504
0.209944,0.121415,0.238658,0.263042,0.246634,0.268148,0.23379,0.184347,0.168852,0.249487,0.168472,0.28208,0.210901,0.258451,0.201331,0.73681,0.212922,1.85255
0.65079,0.475251,0.78321,0.979809,0.778971,0.791269,0.812318,0.676618,0.499343,0.695059,0.765941,0.916334,0.540552,1.21474,1.62827,2.6829,0.769654,2.96678
0.125108,0.0867885,0.170666,0.211912,0.127069,0.157925,0.136243,0.146977,0.10925,0.189056,0.141375,0.338629,0.213763,0.151094,0.337724,0.519517,0.14142,1.11329
0.4117,0.378675,0.882469,0.768769,0.773511,0.565143,0.532176,0.540584,0.382265,0.809974,0.604623,0.841872,0.563944,0.857399,1.42958,2.65625,1.17488,6.01921
0.315143,0.242157,0.701793,0.532961,0.571136,0.549475,0.690128,0.440848,0.465552,0.521282,0.434968,0.453787,0.498444,0.69578,0.571596,3.89929,0.550358,2.3444
0.246611,0.306172,0.429699,0.461026,0.358343,0.412594,0.382314,0.316655,0.256901,0.393984,0.439018,0.423939,0.315293,0.571775,0.300386,1.7705,0.514666,3.57832
0.184369,0.142437,0.157467,0.236292,0.199401,0.202118,0.252676,0.171142,0.131726,0.167152,0.164239,0.185716,0.216372,0.348208,0.140513,0.471849,0.13431,1.17359
0.352962,0.210795,0.312083,0.411944,0.37419,0.305467,0.400011,0.269048,0.360532,0.414105,0.303918,0.428785,0.368917,0.510569,0.516673,0.698005,0.342859,3.36449
0.138599,0.115978,0.231309,0.238887,0.198564,0.201812,0.146073,0.152984,0.150201,0.159034,0.179891,0.236831,0.2755,0.271385,0.166014,0.268365,0.20849,1.74061
0.1647,0.131357,0.161501,0.275323,0.201896,0.195333,0.208135,0.175443,0.13844,0.183278,0.138313,0.296681,0.235403,0.239273,0.22521,0.577124,0.121919,1.42174
0.230038,0.176698,0.220307,0.370109,0.370037,0.318504,0.270539,0.21776,0.146781,0.214097,0.247938,0.297386,0.22595,0.447231,0.326178,0.702811,0.319209,2.8045
0.171358,0.144814,0.203049,0.25966,0.221352,0.172109,0.205422,0.129179,0.145493,0.196599,0.129175,0.173465,0.143092,0.264583,0.257596,0.601647,0.134548,1.23559
0.240634,0.239478,0.372267,0.548078,0.463744,0.497033,0.418736,0.408749,0.313949,0.392469,0.271125,0.409632,0.330427,0.67357,0.694258,1.00322,0.503584,5.14343
0.2334,0.225625,0.421236,0.41642,0.424459,0.346619,0.321684,0.199471,0.14463,0.311685,0.267533,0.317688,0.290403,0.380589,0.255206,0.876231,0.218397,2.24473
0.379126,0.226107,0.633884,0.604431,0.587534,0.433078,0.389711,0.345779,0.263264,0.393867,0.3571,0.373574,0.323547,0.682622,0.582371,1.89062,0.396894,2.15298
0.307654,0.258157,0.618223,0.558654,0.471557,0.396889,0.389413,0.328241,0.422388,0.631627,0.511187,0.631838,0.516108,0.751146,0.657285,3.15719,0.607581,2.11508
0.225849,0.154482,0.222887,0.278764,0.203529,0.21032,0.238196,0.190746,0.127661,0.240058,0.254592,0.201943,0.309163,0.416341,0.568062,0.9973,0.203375,3.07233
0.553172,0.361461,0.624254,0.79754,0.635465,0.51289,0.635192,0.648668,0.560807,0.87622,0.332702,1.06078,0.769958,1.13732,0.555584,2.81606,0.654912,2.97552
0.216883,0.167002,0.293516,0.302693,0.367785,0.22337,0.274834,0.15505,0.172504,0.225661,0.192715,0.421517,0.26338,0.367624,0.412745,0.765546,0.327191,0.893551
0.194527,0.20105,0.227962,0.199865,0.267483,0.227322,0.194031,0.184754,0.142118,0.205794,0.13213,0.210628,0.153348,0.204527,0.224356,0.918796,0.141955,3.50421
0.433831,0.29651,0.522074,0.622778,0.645418,0.722275,0.53895,0.449679,0.492157,0.465891,0.413574,0.396632,0.798961,0.611638,0.308687,2.11979,0.346991,1.90703
0.250092,0.2791,0.390764,0.516467,0.491795,0.344867,0.406559,0.408396,0.201817,0.402551,0.303933,0.3652,0.260635,0.359069,0.507597,0.888564,0.281166,3.2264
0.201047,0.113073,0.263353,0.227762,0.228855,0.293598,0.206239,0.148489,0.144443,0.227838,0.183351,0.277453,0.208577,0.324006,0.483471,0.875262,0.267004,1.30596
0.184355,0.151064,0.237126,0.262201,0.255091,0.204629,0.223415,0.179542,0.162835,0.226569,0.158979,0.323279,0.165049,0.285349,0.349481,1.17657,0.329097,1.19069
0.2003,0.135807,0.333285,0.266292,0.194759,0.199687,0.232769,0.189378,0.164156,0.20901,0.200487,0.2716,0.253076,0.345885,0.431151,1.0933,0.201192,4.80571
0.152253,0.137968,0.221156,0.220686,0.240606,0.206126,0.249207,0.196895,0.104415,0.155977,0.16528,0.218913,0.136322,0.294062,0.46957,0.531877,0.320228,2.37757
0.0987078,0.122151,0.228993,0.19398,0.178586,0.19284,0.171315,0.10054,0.147092,0.142517,0.127571,0.142573,0.151358,0.170812,0.113021,0.377889,0.0673795,1.15364
0.282709,0.175428,0.345496,0.373014,0.356107,0.364522,0.442912,0.270263,0.315779,0.298521,0.252483,0.289509,0.256522,0.257033,0.178262,0.844484,0.39151,2.44755
0.337309,0.293053,0.501069,0.887224,0.667933,0.437163,0.402887,0.446923,0.374457,0.447862,0.479272,0.74177,0.516566,1.11658,0.851359,3.27928,0.621547,3.87105
0.149851,0.0896724,0.14372,0.140851,0.184329,0.109507,0.120016,0.0956944,0.0673447,0.11399,0.103294,0.148631,0.0781465,0.145175,0.160361,0.581502,0.0820728,0.989856
0.218516,0.247922,0.417024,0.501649,0.298883,0.375886,0.440344,0.407733,0.273196,0.381055,0.24413,0.408838,0.363927,0.58597,0.36692,1.32944,0.246848,2.83315
0.483582,0.275567,0.56104,0.570637,0.66527,0.571251,0.462082,0.405191,0.290205,0.500701,0.30399,0.726178,0.286308,0.706475,0.372556,1.74858,0.479984,4.0596
0.230759,0.229219,0.405671,0.445158,0.278114,0.350616,0.402806,0.292608,0.211641,0.383057,0.251993,0.297488,0.328631,0.42147,0.346017,0.762513,0.476115,1.43452
0.226528,0.137695,0.204775,0.260869,0.29326,0.288036,0.319022,0.232476,0.146532,0.239225,0.176792,0.245783,0.202753,0.344126,0.269,0.634009,0.147682,3.44415
0.224523,0.226043,0.323485,0.403289,0.390588,0.302436,0.30524,0.196605,0.173826,0.257229,0.262609,0.484024,0.265922,0.258148,0.49094,1.33298,0.291303,1.38756
0.233306,0.207037,0.293225,0.325719,0.305807,0.271401,0.303284,0.188206,0.197767,0.27834,0.139877,0.223682,0.174478,0.384859,0.367194,0.649911,0.270643,1.95517
0.337584,0.324389,0.394735,0.441988,0.48012,0.549767,0.452145,0.232394,0.273005,0.352317,0.341014,0.439994,0.366193,0.613898,0.866176,1.35714,0.435171,2.0649
0.335369,0.282155,0.513756,0.475543,0.494153,0.553835,0.608882,0.426861,0.284962,0.609783,0.311037,0.650453,0.54679,0.645816,0.748184,1.52484,0.413905,2.96643
0.238039,0.20396,0.33101,0.426424,0.301964,0.358654,0.251102,0.200547,0.20431,0.434131,0.223717,0.281774,0.506337,0.51996,0.603843,1.21808,0.592089,3.34132
0.388881,0.368099,0.558959,0.635557,0.731196,0.497465,0.662224,0.461737,0.405326,0.627266,0.361537,0.649519,0.562902,0.480281,0.74387,1.53886,0.296431,2.51647
0.305654,0.229784,0.48671,0.481529,0.492736,0.321544,0.395322,0.364889,0.217577,0.413181,0.245949,0.45252,0.484326,0.630312,0.37335,1.36583,0.306042,5.3306
0.429327,0.439685,0.605291,0.63138,0.72077,0.868935,0.771952,0.465105,0.39503,0.367206,0.495094,0.591964,0.378746,0.898877,1.16318,1.9696,0.574371,5.3727
0.520569,0.510218,0.7932,0.972669,0.98031,1.00646,0.898617,0.654286,0.606928,0.569353,0.778282,0.694119,0.615811,0.987448,2.15186,3.61217,0.813765,5.3656
0.386373,0.335191,0.626817,0.653075,0.453747,0.591884,0.49737,0.330006,0.332366,0.506835,0.320502,0.598475,0.630196,0.713574,0.687747,1.66099,0.409897,2.12182
0.397978,0.325611,0.711901,0.512385,0.739031,0.680383,0.441375,0.335952,0.411616,0.477496,0.619005,0.433338,0.508628,0.469349,0.967074,1.49105,0.608498,5.13135
0.12937,0.13702,0.194489,0.232677,0.284981,0.146814,0.21938,0.200302,0.12517,0.145715,0.180513,0.151683,0.165141,0.184843,0.164716,0.290392,0.137943,0.571683
0.286684,0.231705,0.474058,0.566912,0.434608,0.467664,0.339234,0.302168,0.246734,0.371213,0.252371,0.311784,0.456885,0.609981,0.663126,1.8237,0.280988,6.41473
0.143585,0.169282,0.206635,0.21272,0.233977,0.213401,0.211582,0.166275,0.102017,0.178976,0.14788,0.127604,0.228398,0.24712,0.198054,0.934739,0.108524,1.32428
0.156983,0.085553,0.177047,0.143455,0.156927,0.143492,0.125662,0.108356,0.0754462,0.14803,0.141769,0.198726,0.152661,0.277865,0.267638,1.22112,0.170098,2.69268
0.588946,0.434224,0.965541,0.877804,1.15218,0.716746,0.721195,0.474002,0.554324,0.619161,0.746709,0.729599,1.02703,1.36281,0.979069,3.13254,0.819082,12.134
0.367799,0.357514,0.725234,0.927059,0.750986,0.629483,0.616688,0.59347,0.375823,0.554249,0.381711,0.759015,1.01195,0.908702,0.842568,3.05034,0.832307,7.28757
0.348577,0.343355,0.481299,0.810804,0.518427,0.527791,0.569195,0.587978,0.422104,0.385772,0.385963,0.504743,0.411419,0.542578,0.933971,2.31729,0.480821,5.27673
0.152913,0.108455,0.200821,0.241261,0.287673,0.210164,0.206458,0.218264,0.126542,0.199911,0.196236,0.321406,0.202983,0.223309,0.349039,1.2036,0.241686,2.49784
0.135218,0.106991,0.157767,0.179781,0.173771,0.150622,0.155635,0.158065,0.0948615,0.199874,0.154754,0.219534,0.180663,0.35191,0.328879,1.033,0.343324,2.4287
0.131804,0.111035,0.136925,0.251223,0.183849,0.137545,0.171346,0.169934,0.133431,0.177163,0.117689,0.161989,0.162345,0.19914,0.321473,0.805089,0.207583,1.57743
0.115936,0.0872476,0.126648,0.179328,0.132688,0.159804,0.181488,0.114272,0.0957645,0.126026,0.101591,0.230081,0.0948614,0.221779,0.176175,0.678738,0.13781,0.680121
0.216026,0.197781,0.271745,0.31861,0.312105,0.265027,0.316237,0.2401,0.251075,0.254267,0.197591,0.217062,0.192819,0.248608,0.295523,0.443148,0.19886,0.846531
0.204396,0.21539,0.360656,0.298978,0.29439,0.302933,0.262778,0.311876,0.209481,0.25785,0.33672,0.416166,0.33583,0.364644,0.769357,3.68657,0.422093,2.60036
0.212556,0.24994,0.373962,0.418126,0.379159,0.410938,0.340968,0.251966,0.272268,0.362612,0.2815,0.418124,0.398009,0.334184,0.465209,1.62116,0.321779,2.16334
0.204087,0.199188,0.276747,0.339225,0.236959,0.32486,0.298208,0.232155,0.135563,0.237392,0.277081,0.387768,0.247887,0.563783,0.626357,1.55738,0.292899,3.95309
0.0902666,0.0859584,0.103401,0.156689,0.10422,0.0897764,0.125767,0.170416,0.0833986,0.126523,0.105104,0.168274,0.131418,0.209601,0.152282,0.693226,0.145668,1.44768
0.0749881,0.078234,0.126,0.123329,0.117225,0.119313,0.105203,0.108865,0.0805545,0.147149,0.104817,0.160196,0.0978382,0.232452,0.333574,0.503008,0.189191,2.246
0.177719,0.154064,0.276247,0.275961,0.231994,0.232538,0.204322,0.170645,0.153583,0.207338,0.14907,0.164571,0.163062,0.312655,0.324171,0.734706,0.173206,4.26431
0.585431,0.400796,0.818477,1.18696,1.04771,0.782805,0.883847,0.580982,0.447046,0.75969,0.647759,1.0452,1.07574,1.40434,1.21983,3.5956,0.735511,7.29889
0.269653,0.297002,0.481974,0.625014,0.530144,0.525982,0.564203,0.426009,0.261584,0.334613,0.341822,0.4418,0.452423,0.857716,0.720025,1.42421,0.407745,11.1707
0.163656,0.152916,0.313121,0.253381,0.361233,0.275696,0.245566,0.167255,0.130656,0.29836,0.189301,0.243087,0.310632,0.490108,0.275676,0.82688,0.465441,1.36393
0.154713,0.156627,0.271236,0.250773,0.293271,0.270671,0.238371,0.178911,0.163512,0.21886,0.154427,0.301006,0.239922,0.382521,0.273565,0.954048,0.154237,0.906489
0.659718,0.347085,0.580546,0.752586,0.86037,0.771889,0.730478,0.637042,0.56536,0.901079,0.461471,0.733459,0.538322,0.772711,1.06583,3.34065,0.9756,5.95022
0.196844,0.182438,0.295423,0.287714,0.372519,0.227995,0.267516,0.14582,0.192177,0.150533,0.182099,0.201961,0.327188,0.255598,0.366038,0.930016,0.26762,3.47629
0.221848,0.253235,0.312795,0.335161,0.289501,0.290576,0.243139,0.165071,0.234964,0.204563,0.270611,0.272038,0.240069,0.290207,0.361223,0.559886,0.103743,1.03164
0.530503,0.357198,0.573884,0.688722,0.677551,0.583029,0.417971,0.448015,0.4192,0.34051,0.380209,0.511513,0.380643,0.489566,0.723218,1.91395,0.352012,3.41601
0.159805,0.124965,0.217041,0.29769,0.296149,0.209814,0.164629,0.167455,0.109739,0.174182,0.167901,0.198858,0.215192,0.371986,0.308051,1.28198,0.245775,0.762098
0.432527,0.486555,0.535974,0.468511,0.52292,0.569855,0.485726,0.37425,0.406032,0.492145,0.402143,0.472459,0.284889,0.522672,0.861704,0.918029,0.671036,3.28869
0.459368,0.414788,0.702365,0.852041,0.770188,0.667664,0.733742,0.491394,0.439026,0.405944,0.376674,0.701613,0.422179,0.909014,0.588244,2.56598,0.556998,5.07394
0.448922,0.489877,0.923204,0.875509,0.694745,0.763688,0.63647,0.492264,0.465882,0.560785,0.609625,1.2216,0.722987,1.29068,1.01317,3.87182,1.36203,10.7729
0.224529,0.179029,0.284384,0.456385,0.326958,0.370449,0.34945,0.191273,0.207304,0.261117,0.221302,0.27238,0.323622,0.431936,0.667266,1.65301,0.571762,4.63393
0.179575,0.191156,0.239598,0.323471,0.294522,0.249847,0.287445,0.213008,0.171826,0.145268,0.154381,0.284662,0.254861,0.270004,0.354352,1.45456,0.246275,2.62966
0.273617,0.169426,0.331772,0.298145,0.248079,0.255517,0.279661,0.292428,0.174545,0.235649,0.214083,0.309477,0.212078,0.430713,0.55412,1.0409,0.549415,2.07459
0.682413,0.70141,0.931947,1.15833,0.95494,1.0791,1.22088,0.750238,0.660677,0.916772,0.609884,1.17547,1.35458,1.39135,1.02559,2.58871,0.666071,7.55117
0.199441,0.225257,0.351397,0.413051,0.3578,0.303035,0.308318,0.209307,0.269139,0.271949,0.236406,0.199787,0.393911,0.449086,0.579992,2.4562,0.462922,2.48324
0.412055,0.385442,0.738028,0.55087,0.741657,0.770727,0.536854,0.486685,0.470626,0.507251,0.63581,0.649808,0.530468,0.93849,0.94204,3.30266,0.953849,6.51575
0.701834,0.573792,0.754434,1.22597,0.983051,1.11785,0.863868,0.850323,0.554809,1.03624,0.751858,1.01598,1.01251,1.75581,1.5265,4.8908,1.06907,7.602
0.156697,0.134287,0.201912,0.223013,0.231898,0.307688,0.182214,0.171453,0.108451,0.245174,0.104403,0.158129,0.181328,0.262479,0.207021,0.663904,0.196377,1.00514
0.225458,0.20142,0.306453,0.286883,0.269489,0.297646,0.248476,0.28882,0.199028,0.279751,0.172819,0.21591,0.204117,0.16397,0.313002,1.31529,0.171837,1.8745
0.257144,0.201818,0.29087,0.367186,0.257366,0.23258,0.27481,0.246636,0.17993,0.267263,0.271317,0.287205,0.279173,0.53676,0.363566,1.09409,0.773879,1.56006
0.305088,0.156122,0.285841,0.367976,0.360884,0.326953,0.224104,0.242422,0.12174,0.258721,0.241245,0.313108,0.361123,0.404313,0.485919,0.752728,0.22848,2.83771
0.269185,0.217483,0.343882,0.385469,0.41304,0.391343,0.431052,0.330966,0.201002,0.340522,0.228133,0.334767,0.358662,0.423896,0.423247,1.35099,0.206513,2.18121
0.190744,0.132432,0.235904,0.230908,0.307968,0.182463,0.231106,0.203421,0.146038,0.175128,0.137745,0.163649,0.227722,0.269429,0.500399,1.42033,0.184835,5.35229
0.292256,0.325412,0.725197,0.68011,0.49202,0.622559,0.59167,0.645336,0.321316,0.578196,0.53451,0.706699,0.639669,0.544699,0.525586,2.10344,0.914553,5.73699
0.137957,0.139543,0.154603,0.246126,0.148358,0.126389,0.219739,0.125552,0.0769062,0.134499,0.0949237,0.129592,0.141908,0.267002,0.209348,0.498237,0.11183,1.00798
0.221276,0.186465,0.203724,0.264365,0.288097,0.193578,0.310386,0.231746,0.188038,0.342638,0.206956,0.26961,0.350969,0.509739,0.480052,1.379,0.312995,1.97973
0.5127,0.51363,0.744595,0.742439,0.892065,0.939154,0.667163,0.551479,0.538653,0.870889,0.522041,0.917176,0.633248,1.5419,0.934309,2.91257,0.78018,7.72179
0.312013,0.335913,0.40513,0.468847,0.478544,0.360789,0.455865,0.283983,0.239396,0.409265,0.357806,0.649029,0.402652,0.72761,0.812986,2.23186,0.619917,9.83851
0.269225,0.180295,0.362344,0.487346,0.302188,0.374665,0.306562,0.251024,0.257575,0.317134,0.349966,0.358165,0.293209,0.349877,0.489473,1.89623,0.256752,3.66381
0.38543,0.243134,0.46251,0.527825,0.500865,0.44538,0.488839,0.412288,0.25211,0.34902,0.277874,0.497112,0.378553,0.416616,0.93838,1.11796,0.234061,7.24453
