vbt1_gear1_1996,vbt1_gear1_1997,vbt1_gear1_1998,vbt1_gear1_1999,vbt1_gear1_2000,vbt1_gear1_2001,vbt1_gear1_2002,vbt1_gear1_2003,vbt1_gear1_2004,vbt1_gear1_2005,vbt1_gear1_2006,vbt1_gear1_2007,vbt1_gear1_2008,vbt1_gear1_2009,vbt1_gear1_2010,vbt1_gear1_2011,vbt1_gear1_2012,vbt1_gear1_2013,vbt1_gear1_2014,vbt1_gear1_2015,vbt1_gear2_1996,vbt1_gear2_1997,vbt1_gear2_1998,vbt1_gear2_1999,vbt1_gear2_2000,vbt1_gear2_2001,vbt1_gear2_2002,vbt1_gear2_2003,vbt1_gear2_2004,vbt1_gear2_2005,vbt1_gear2_2006,vbt1_gear2_2007,vbt1_gear2_2008,vbt1_gear2_2009,vbt1_gear2_2010,vbt1_gear2_2011,vbt1_gear2_2012,vbt1_gear2_2013,vbt1_gear2_2014,vbt1_gear2_2015,vbt1_gear3_1996,vbt1_gear3_1997,vbt1_gear3_1998,vbt1_gear3_1999,vbt1_gear3_2000,vbt1_gear3_2001,vbt1_gear3_2002,vbt1_gear3_2003,vbt1_gear3_2004,vbt1_gear3_2005,vbt1_gear3_2006,vbt1_gear3_2007,vbt1_gear3_2008,vbt1_gear3_2009,vbt1_gear3_2010,vbt1_gear3_2011,vbt1_gear3_2012,vbt1_gear3_2013,vbt1_gear3_2014,vbt1_gear3_2015,vbt1_gear4_1996,vbt1_gear4_1997,vbt1_gear4_1998,vbt1_gear4_1999,vbt1_gear4_2000,vbt1_gear4_2001,vbt1_gear4_2002,vbt1_gear4_2003,vbt1_gear4_2004,vbt1_gear4_2005,vbt1_gear4_2006,vbt1_gear4_2007,vbt1_gear4_2008,vbt1_gear4_2009,vbt1_gear4_2010,vbt1_gear4_2011,vbt1_gear4_2012,vbt1_gear4_2013,vbt1_gear4_2014,vbt1_gear4_2015,vbt1_gear5_1996,vbt1_gear5_1997,vbt1_gear5_1998,vbt1_gear5_1999,vbt1_gear5_2000,vbt1_gear5_2001,vbt1_gear5_2002,vbt1_gear5_2003,vbt1_gear5_2004,vbt1_gear5_2005,vbt1_gear5_2006,vbt1_gear5_2007,vbt1_gear5_2008,vbt1_gear5_2009,vbt1_gear5_2010,vbt1_gear5_2011,vbt1_gear5_2012,vbt1_gear5_2013,vbt1_gear5_2014,vbt1_gear5_2015
83.0256,83.6027,84.3252,82.4249,78.0594,72.5959,65.7893,62.4933,60.625,59.0804,52.6505,57.8168,64.3601,72.409,79.8955,85.5846,85.7548,83.0344,77.3977,77.1651,74.6797,73.1839,70.8338,67.916,64.9501,61.119,59.9228,59.777,59.7759,55.6606,59.322,62.8014,66.8088,70.5474,73.7185,74.0482,73.7497,72.652,83.2024,84.8882,86.4511,85.3096,80.1292,73.356,65.9012,62.0448,59.8991,57.9963,49.8616,55.082,62.8252,72.4635,81.3687,87.9065,88.6602,84.7501,77.8252,105.502,103.883,102.274,98.3559,93.0833,87.7887,81.7499,79.6838,79.4445,79.9338,75.6155,82.5259,89.2466,96.1516,101.675,105.236,103.797,100.907,96.7344,88.8537,88.5883,88.5141,85.9463,81.3925,76.1374,69.6844,66.7824,65.3867,64.4485,58.8217,64.508,70.986,78.5025,85.219,90.1343,89.7746,87.0671,81.9752
113.453,118.186,117.996,112.217,104.552,97.158,87.9005,82.8917,79.7265,77.4311,71.5281,78.4784,88.5715,98.8398,107.229,113.356,113.95,113.206,112.419,70.2846,69.9318,69.4807,67.9515,65.5997,62.7925,58.7434,57.4405,57.2957,57.1423,54.0278,56.8062,60.2096,63.9126,67.7833,71.8725,74.7089,77.6663,81.1332,119.148,126.964,126.002,117.054,108.032,100.739,91.3397,85.0412,80.8664,77.7801,70.056,77.4841,90.6924,102.827,111.974,119.16,117.253,115.148,116.187,131.232,131.82,129.378,123.417,116.067,108.638,99.6716,95.8333,94.6467,94.7169,91.278,99.4129,108.813,117.594,124.767,130.358,131.99,133.163,134.705,104.977,108.559,109.001,104.863,98.406,91.5349,82.8986,78.5469,75.9825,74.0828,68.6445,74.588,82.9603,91.8422,99.5788,105.616,107.065,107.011,106.473
105.466,110.889,116.736,118.994,115.78,107.826,97.9814,92.3597,90.9555,92.0564,89.2538,98.0974,108.888,117.961,123.86,127.045,124.887,123.248,123.228,108.346,109.802,111.2,110.337,107.96,104.567,100.674,99.7888,101.053,102.928,100.924,106.638,112.243,117.326,122.245,127.363,130.647,136.526,146.988,118.45,122.508,131.925,136.118,129.806,118.017,105.678,98.2666,97.7598,100.611,95.7248,107.417,123.362,133.528,138.997,140.688,135.962,132.545,132.184,124.728,128.445,131.412,130.387,126.014,119.436,112.294,109.586,110.514,113.155,111.856,120.594,129.077,135.749,140.708,144.678,145.326,148.058,154.08,131.673,136.776,141.36,140.556,134.489,125.357,115.912,111.987,112.78,115.753,114.756,125.795,136.703,144.449,149.055,151.668,150.17,150.81,154.486
90.8493,94.5601,96.7948,96.6568,92.947,87.0038,79.9602,77.6222,78.0312,79.3877,77.0178,86.986,100.1,112.474,122.145,129.038,129.39,125.084,118.312,80.6946,80.584,80.7865,80.1641,78.7137,76.9918,74.8281,75.9388,78.5755,81.3131,80.8357,86.9345,92.8695,98.3078,103.41,107.967,110.436,113.42,117.578,95.0806,98.0901,100.419,101.388,96.5589,89.1966,81.4536,78.1742,78.5642,80.2345,75.8585,86.1983,103.012,117.185,126.615,134.578,135.48,128.668,119.152,113.61,115.084,115.475,113.365,109.115,104.185,99.026,99.2349,102.43,106.763,107.846,119.793,131.623,141.441,148.923,153.619,152.918,150.893,149.636,86.364,89.0821,91.0097,90.6459,87.8043,83.3241,77.6215,76.1341,76.9442,78.5645,77.0883,85.9206,96.251,106.299,114.911,121.133,121.921,119.821,115.993
59.7463,66.9942,73.1598,74.6268,71.9818,68.4279,62.3712,61.1112,61.1004,60.431,53.4463,57.6687,63.6733,70.7194,77.5679,82.6522,82.7291,80.8635,76.282,44.2261,45.2385,46.8904,47.7773,47.759,47.5786,45.4251,45.4431,45.9868,46.2453,42.6184,44.8095,46.8669,49.1308,51.9467,54.8758,56.0892,57.4213,58.6419,63.1813,75.3218,83.4438,83.1585,77.48,71.5944,64.8834,64.5648,65.254,64.118,54.1217,58.2313,67.7012,77.989,85.2268,89.8609,89.8878,87.1734,80.3538,99.1465,102.761,104.208,102.132,98.291,95.3893,90.2851,90.0513,91.1673,92.4832,87.9894,95.5749,102.458,108.13,112.975,116.222,114.7,112.762,110.799,81.2754,87.6312,91.3174,90.1603,86.068,82.4526,76.8389,76.164,76.4893,76.3074,70.2286,76.9323,84.413,91.321,97.2798,101.401,100.288,97.5651,93.0817
65.9688,70.9088,75.8118,77.1524,74.3209,69.8208,63.4412,60.2698,59.2994,59.1101,54.4971,60.1695,67.4177,74.8681,80.7251,84.5349,83.194,81.3173,77.5383,47.5055,47.8823,48.8478,49.1898,48.5542,47.6959,45.7889,45.363,45.7196,46.0243,43.1203,45.4766,47.9837,50.6957,53.5092,56.3274,57.0815,58.1098,58.6523,71.1393,79.4099,86.5863,87.1687,82.1108,75.4339,67.5762,63.6108,62.977,62.6048,56.4081,63.2093,74.1626,84.5614,90.3708,92.9539,90.5552,87.6286,82.7344,87.8708,90.3816,92.3038,91.4208,87.8224,83.8304,78.756,77.2704,78.1159,79.799,76.8225,83.3742,89.7819,95.3773,99.7278,102.989,101.962,101.272,99.7602,61.6166,65.2658,69.3017,70.7599,68.8399,65.381,59.9142,57.1531,56.2646,56.0685,51.7561,56.6016,62.5461,68.8353,74.2902,78.3268,77.6605,76.3745,73.2589
72.0479,76.6721,80.2479,80.4448,77.2901,73.1215,67.0719,64.783,63.9847,63.8765,61.1199,69.8093,80.4903,90.9482,98.8763,104.478,104.987,103.895,101.728,70.8346,71.2139,72.0925,71.991,70.2678,68.3242,65.3439,65.684,67.3835,69.3328,68.1198,74.0783,79.9241,85.9003,91.6927,97.2157,100.25,104.361,109.932,78.366,87.203,90.2684,88.9437,84.5729,79.2508,72.1665,69.0187,67.4701,66.5009,61.8053,73.0983,89.6208,102.756,109.334,114.949,114.894,110.301,106.455,91.5856,93.6814,94.9889,93.946,90.3291,86.3467,81.1648,80.5247,82.1356,84.9569,84.8843,94.9092,104.539,113.042,119.792,125.161,126.505,128.308,131.262,75.1873,78.9623,81.9338,81.9597,78.8421,74.8143,69.0301,67.1048,66.8227,67.3668,65.3006,74.1472,84.2406,93.9415,101.53,107.084,107.785,107.384,106.325
52.547,57.9617,63.2389,64.3179,62.4853,60.0948,56.3397,56.3196,58.3121,60.1222,57.8902,66.6972,76.0642,84.3344,91.5836,97.1112,96.226,93.3082,90.0151,22.0866,22.4786,23.4439,24.0377,24.437,24.7534,24.3315,25.021,26.1897,26.945,25.5983,27.5875,29.5764,31.7065,34.2131,36.9852,38.5481,40.1437,41.8785,47.3181,54.9305,63.2668,64.5476,60.858,57.4599,53.4333,52.5653,54.2912,55.201,50.6433,60.4044,72.405,81.392,89.2104,96.7557,95.5279,90.2941,84.1449,68.9677,72.2447,75.2173,75.3105,73.9841,72.687,70.2345,71.8919,75.8514,79.8313,79.1577,88.1575,96.2568,102.942,108.601,113,112.728,112.726,114.175,56.5321,61.142,65.5369,66.3236,64.7873,62.7925,59.4057,59.8088,62.2755,64.699,63.0387,71.7732,80.5694,88.3024,95.029,100.079,99.3359,97.3206,95.4312
82.1496,93.6915,101.898,103.516,100.333,95.7376,89.5895,87.7457,87.9626,89.8536,88.0678,98.9859,113.779,129.443,142.908,152.388,154.041,152.249,149.467,75.9831,78.4945,81.0444,82.2009,82.2988,82.4949,82.0427,84.5175,88.135,92.2211,92.5667,99.4256,106.46,113.297,119.966,126.745,131.774,137.563,145.273,99.0863,115.702,122.556,120.588,114.176,107.489,100.009,97.6935,98.3033,100.627,96.9716,111.816,133.641,153.923,169.574,178.23,176.531,170.063,165.623,130.859,137.152,139.953,138.129,133.875,130.182,126.462,128.595,134.006,142.103,146.571,163.003,179.281,192.808,202.619,209.261,210.81,213.067,218.399,105.926,115.055,120.35,119.942,115.941,111.511,106.25,106.032,108.449,113.084,114.425,128.699,144.9,159.876,171.525,179.19,180.089,179.528,179.938
73.6888,75.5575,79.964,82.5499,82.2503,78.3451,71.0207,67.4402,66.4066,66.9138,64.2799,72.6689,83.7836,94.7886,103.484,107.982,104.968,100.166,94.6419,39.1794,37.2066,36.6091,36.0618,35.7047,35.1922,33.8814,33.9915,34.7104,35.3635,33.7024,35.6812,37.9113,40.2682,42.8906,45.4478,46.426,47.2048,47.3893,83.1867,86.3264,93.6345,97.8477,96.2586,89.1583,79.4058,74.8458,73.5107,74.1481,70.4259,82.0445,99.0827,113.367,122.98,125.841,119.017,111.131,106.132,76.7167,76.6721,78.6269,79.141,78.2713,75.6737,70.8956,69.5141,70.341,72.3238,70.9726,78.0047,85.6878,92.7687,98.7585,102.617,101.453,99.4281,96.7031,82.7161,84.1427,87.532,88.6942,87.4133,83.4911,76.9682,74.4883,74.7777,76.7621,75.6219,84.7169,95.0151,104.241,111.235,114.758,111.934,108.144,103.867
63.465,69.5031,75.362,78.4411,78.1116,74.9634,69.1659,68.2754,68.797,69.6103,67.8759,76.4544,87.6451,99.0762,109.004,116.52,118.743,119.19,118.523,43.6373,44.6896,46.3442,47.6104,48.386,48.5312,47.2326,48.3607,50.1099,51.7722,51.1092,55.0229,59.3379,63.8485,68.517,73.0291,75.7,78.2702,81.0919,77.4529,85.8678,94.3232,97.2362,92.5504,86.0141,79.2634,79.6047,79.3971,78.0578,74.956,89.2422,108.202,122.446,133.178,139.805,138.69,137.733,140.26,90.6306,94.9612,98.4202,99.2418,97.9343,95.353,90.9763,92.1532,95.5396,100.199,102.224,113.53,124.99,135.141,143.673,150.391,152.651,154.049,155.166,95.1507,101.373,105.711,105.886,103.012,98.9803,93.4467,93.7422,95.972,99.9514,102.613,116.841,131.191,142.984,151.94,158.242,159.732,160.651,160.359
60.7365,62.4592,63.3942,62.4639,59.8553,57.087,52.1218,51.4175,52.1898,53.6863,50.9026,58.8875,66.9187,74.0836,79.8515,83.8086,82.1803,79.3917,75.6353,47.2491,47.3298,48.0878,48.0166,46.9202,45.759,43.1414,43.6847,45.1648,46.6966,44.2461,48.2844,51.9165,55.5514,59.2532,62.7023,63.1702,63.1224,62.5533,56.8289,59.5941,60.0045,59.1199,56.2255,53.2845,48.136,46.5222,46.4009,46.5781,41.8884,49.8739,60.0126,69.1957,75.6833,80.8706,78.6431,74.3216,70.83,88.9419,88.1629,87.6767,85.8445,82.761,80.0766,75.8475,77.4412,81.5872,87.0294,86.72,96.3586,103.262,107.998,111.226,113.273,110.828,108.456,106.15,53.7421,55.2995,56.6964,56.3464,54.3239,52.02,47.7011,47.2807,48.1293,49.4813,46.579,52.7998,59.0819,65.2002,70.6899,74.9497,74.4426,72.6083,69.5498
136.03,144.66,150.416,149.297,140.671,129.508,119.207,117.227,120.976,127.958,131.62,148.182,168.087,187.789,203.06,209.466,205.865,203.804,206.244,131.56,133.777,135.108,133.694,130.03,125.845,121.717,123.186,128.077,135.349,139.778,152.74,165.756,177.463,187.56,195.955,200.862,206.818,214.084,129.444,138.719,148.116,150.922,139.952,125.299,112.172,107.603,111.07,118.579,118.501,133.749,154.866,178.358,200.279,208.421,198.264,189.246,192.983,197.016,200.141,198.057,189.847,179.331,171.3,167.066,172.413,183.041,197.156,208.546,231.727,252.996,268.078,276.064,279.849,281.893,289.896,302.426,126.406,132.737,137.064,136.476,130.904,123.029,114.863,113.327,116.271,122.44,126.137,140.582,156.91,172.689,185.65,193.624,194.457,195.133,197.53
80.8929,87.84,92.2456,90.7262,85.9571,82.1172,77.9573,79.745,83.7128,87.1545,86.395,97.1272,108.599,118.643,126.377,131.928,132.379,133.931,138.76,48.5555,50.5684,52.8065,54.0631,54.4558,54.6606,53.3502,54.4626,56.586,58.4675,57.4011,61.7862,66.5025,71.5816,77.0733,82.9079,87.1419,91.9976,97.9634,69.7517,78.1359,85.5967,85.3778,79.364,74.2833,68.6901,69.7039,73.3974,75.7548,72.9466,82.7041,94.9827,106.404,114.883,121.11,120.609,118.159,119.639,93.2653,97.0774,99.1106,97.9408,95.3692,93.8308,91.5883,94.5351,99.7168,104.88,105.555,115.625,125.168,133.525,140.841,147.725,152.016,158.462,167.367,80.7332,86.301,89.8651,89.0614,85.6671,82.7975,79.2056,80.9501,84.9251,88.7687,88.4402,98.2707,108.438,117.567,125.094,131.139,133.231,136.474,141.706
64.8156,69.0118,72.0188,71.3906,67.4886,63.5667,58.956,59.1023,61.3983,64.3226,59.5841,65.2971,73.28,82.0193,90.0336,95.9585,95.6177,92.1981,86.6046,51.1958,52.4508,54.0881,54.7024,54.1335,53.6185,51.8787,52.6355,54.1789,56.1859,53.3257,57.1594,61.1917,65.1148,69.1097,73.0388,74.6104,75.9334,77.3861,58.6686,63.6198,68.4361,69.1052,64.2954,58.672,52.8069,51.4865,53.5179,58.06,52.1259,55.1559,63.0588,74.0303,83.6632,91.6159,91.9136,87.2331,80.3032,79.1171,81.0162,82.1168,80.7766,77.7181,75.5444,72.781,74.3758,77.3631,80.9549,77.6694,84.7979,92.4159,99.2764,104.996,109.094,108.401,106.536,104.564,69.4693,72.8082,75.0253,74.0603,70.4995,67.2878,63.4114,64.1155,66.5504,69.5284,65.3965,71.7883,79.6737,87.6421,94.7254,99.8609,99.3319,96.4126,91.9156
60.7314,65.2581,68.1045,68.3115,67.1616,65.9182,64.2095,65.2104,66.3395,67.2686,61.9008,67.109,74.3504,83.4096,93.8501,104.1,109.496,111.32,109.607,55.5663,57.6473,59.8118,60.8847,61.1859,60.8983,59.7168,60.9847,62.9865,64.9817,62.1662,67.151,72.7413,78.8426,85.7244,92.9262,98.4476,105.505,115.293,62.7197,67.6072,70.5608,70.0939,67.4014,65.6924,65.1754,66.1916,66.1543,67.2782,60.8662,65.0831,72.9021,83.2434,94.5576,106.325,113.732,114.774,109.608,70.4919,73.8479,76.1663,76.5071,75.9891,75.2014,73.5034,74.741,76.6564,78.5442,74.4518,81.1326,89.2787,98.465,108.452,117.75,122.428,125.609,128.978,65.9315,69.8778,72.4071,72.5927,71.7314,70.7427,69.005,70.0572,71.5395,72.8875,68.0448,74.0532,81.8815,91.1596,101.551,111.432,116.297,118.297,118.33
