rdev1_1996,rdev1_1997,rdev1_1998,rdev1_1999,rdev1_2000,rdev1_2001,rdev1_2002,rdev1_2003,rdev1_2004,rdev1_2005,rdev1_2006,rdev1_2007,rdev1_2008,rdev1_2009,rdev1_2010,rdev1_2011,rdev1_2012,rdev1_2013,rdev1_2014
-0.314607,-0.213564,-0.496015,-0.304626,0.0624551,0.0691999,-1.11369e-005,0.0345681,-0.0487312,-0.263566,-0.0291947,-0.390864,-0.0260866,-0.207494,0.18242,-0.0405315,1.05308,-0.123339,1.03369
-0.710208,-0.39093,-0.861939,-0.272478,0.0971676,-0.0883912,-0.144978,0.127321,-0.504412,-0.61612,0.135717,-0.301777,-0.127735,-0.0499541,0.4029,0.0890827,1.29825,-0.127729,2.07057
-0.713645,-0.461018,-0.631335,-0.266266,-0.0767953,-0.0771065,-0.187007,-0.146655,-0.210882,-0.647172,-0.075821,-0.775683,-0.00825794,-0.0495672,0.511346,0.617919,1.03406,0.266224,1.90346
-0.656177,-0.866113,-0.995264,-0.394689,-0.222312,-0.122186,-0.12208,-0.357802,-0.389471,-0.416464,-0.34948,-0.295413,0.0388722,0.264222,0.522444,0.179263,1.12065,0.401296,2.68975
-0.4432,-0.589702,-0.548007,0.0890974,-0.0757739,-0.222121,-0.00531997,-0.132787,-0.0756055,-0.754798,-0.144676,-0.418452,0.267095,-0.174368,0.168206,-0.0269649,1.19182,0.195401,1.6829
-0.558003,-0.0731968,-0.557615,-0.230427,-0.202187,0.170685,-0.334442,0.021994,-0.0819701,-0.556864,-0.266261,-0.374402,-0.0571143,-0.237612,0.268838,0.435228,0.896572,-0.232833,1.94829
-0.64969,-0.215668,-0.712749,-0.00427751,0.0202017,-0.0454759,-0.00520667,0.00209871,-0.0543736,-0.67113,-0.0838971,-0.544672,0.0742431,-0.213268,0.0638342,0.437283,1.49579,-0.0449765,1.1477
-0.393007,-0.308894,-0.459015,-0.160659,0.220405,0.397333,-0.174422,-0.0166539,-0.0384849,-0.462086,-0.260942,-0.415663,0.0209477,-0.303995,-0.208911,0.497076,0.469285,0.216111,1.38935
-0.375758,-0.467186,-0.49787,-0.253539,0.0811862,0.172864,-0.123224,-0.24566,-0.598807,-0.45554,-0.0906581,-0.363482,0.213641,-0.0612201,-0.0937332,0.015337,1.28648,-0.542508,2.42635
-0.663452,-0.223696,-0.326741,0.14785,-0.0530087,-0.179635,0.124735,-0.189905,-0.303873,-0.517903,-0.162709,-0.607882,-0.180676,-0.164552,0.572579,-0.396644,1.47559,-0.463952,2.09717
-0.441493,-0.335901,-0.646498,-0.101318,-0.0684984,0.111384,-0.0857121,-0.152202,-0.553349,-0.505342,-0.308208,-0.150206,0.246924,-0.331208,0.46673,0.0958249,1.13605,0.104786,1.4849
-0.408702,-0.36496,-0.515708,0.0773799,0.386663,-0.254408,-0.0669589,0.0878441,-0.587362,-0.441857,0.128022,-0.435756,-0.151338,-0.317583,0.364109,0.0354525,0.986187,0.258229,1.24321
-0.789585,-0.332638,-0.912864,-0.0610977,0.245514,0.0660936,-0.324992,-0.103393,-0.27873,-0.316228,-0.0970358,-0.535716,-0.0940614,0.0726708,-0.0525838,0.166857,1.3982,-0.338438,2.32262
-0.50009,-0.557898,-0.610706,-0.109763,-0.0955565,-0.220942,-0.192617,-0.228259,-0.308121,-0.354799,-0.257646,-0.536848,0.0342242,-0.065573,-0.0671181,0.339255,1.49338,-0.199815,2.4746
-0.933248,-0.578941,-0.824242,-0.118797,-0.0198645,-0.26065,-0.3266,-0.445169,-0.177081,-0.883996,-0.227446,-0.207853,-0.000398557,-0.213709,0.0375244,0.619586,1.67048,-0.222498,3.08975
-0.479013,-0.459752,-0.575683,-0.26199,0.136097,-0.0235136,0.0440788,-0.00745887,-0.320896,-0.320243,-0.231234,-0.279801,0.315868,-0.256862,0.360154,-0.184711,0.880645,-0.00937642,1.67067
-0.59743,-0.496602,-0.647715,-0.1668,0.014199,-0.211872,-0.30113,-0.233339,-0.315599,-0.48298,-0.334782,-0.310611,-0.157861,-0.177663,0.226235,0.807837,1.7856,0.156793,1.41534
-0.658793,-0.252481,-0.363124,-0.00674278,-0.303799,-0.231781,-0.189766,-0.143257,-0.38058,-0.798881,-0.377389,-0.590529,-0.0407185,-0.153668,0.781903,0.489412,1.25524,0.376415,1.56178
-0.238741,-0.158972,-0.569113,-0.0947918,0.0912957,-0.0610902,-0.0582718,0.0252615,-0.0428468,-0.384683,-0.101238,-0.408627,-0.145472,-0.468368,-0.13376,-0.0621069,1.33039,0.0618302,1.48231
-0.429212,-0.582461,-0.64692,0.0291514,0.145938,0.00265945,-0.378885,-0.327519,-0.346195,-0.61783,-0.368077,-0.660726,-0.00223253,0.0918334,0.236795,0.531902,1.14642,0.190389,1.95827
-0.724312,-0.554434,-0.922848,-0.618645,-0.168363,-0.0927221,-0.498739,-0.476206,-0.491294,-0.693518,-0.298168,-0.538314,0.0670764,-0.0971249,0.291198,0.314058,1.81561,0.89094,2.78525
-0.305129,-0.301961,-0.684111,-0.193356,0.184657,0.0815275,-0.316732,0.00452517,-0.509816,-0.492157,-0.241851,-0.437531,-0.0943677,0.138854,0.108303,0.287718,1.07001,0.068434,1.73558
-0.497734,-0.153662,-0.628727,0.0179881,-0.0208873,0.0109378,0.0547931,-0.0628881,-0.436748,-0.399315,-0.149881,-0.580691,-0.269462,-0.423005,0.0582243,0.0933358,1.00976,0.0796092,2.26564
-0.662485,-0.495852,-0.686053,-0.116088,-0.101698,0.00561093,-0.32256,-0.061135,-0.343572,-0.531758,0.133454,-0.354251,0.0182563,0.106822,0.0774989,0.612539,1.36589,-0.486809,1.79621
-0.701566,-0.582723,-0.747918,0.0721699,0.125744,-0.221058,-0.271363,-0.255494,-0.353229,-0.786398,0.0919626,-0.167694,0.116719,0.00600265,0.247574,0.00587286,1.48265,0.218743,1.68202
-0.646784,-0.354881,-0.46135,0.0141665,0.153172,-0.131662,0.16204,-0.0362276,-0.190918,-0.572763,0.00703678,-0.412422,-0.154923,-0.068737,0.0358331,0.270997,1.28763,-0.500244,1.56867
-0.75848,-0.578213,-0.329861,-0.159522,0.154611,0.0118054,-0.0271091,-0.202511,-0.237737,-0.587295,-0.194875,-0.444226,0.131657,-0.511352,0.0375767,0.140643,1.36754,0.0500184,2.06445
-0.237782,-0.392153,-0.627583,-0.15108,0.113378,0.0049862,0.0947165,-0.295062,-0.327899,-0.842855,0.147578,-0.323265,-0.0189463,-0.392748,0.266607,-0.00446556,0.886957,-0.31809,2.32217
-0.578448,-0.364745,-0.584832,-0.108591,0.238922,-0.403975,-0.132241,0.0673288,-0.19244,-0.71657,-0.141527,-0.358543,-0.108205,0.00396768,-0.0432705,0.378972,1.19481,0.0372049,1.82793
-0.21847,-0.244486,-0.43282,0.145736,-0.00259071,-0.0759187,-0.0919186,0.159488,-0.190697,-0.350523,-0.123536,-0.105409,-0.100311,-0.493766,-0.0136087,0.0321927,0.7898,-0.0721334,1.32514
-0.735541,-0.332038,-0.788718,-0.244811,-0.0481181,-0.0505414,-0.302237,-0.0561382,-0.390991,-0.590211,-0.644083,-0.170455,-0.0116315,-0.201312,-0.276163,0.144853,1.46456,0.724733,2.61431
-0.346725,-0.334979,-0.375225,-0.0200969,0.0448066,-0.00518221,-0.283259,0.00660507,-0.315444,-0.302658,-0.456501,-0.501802,0.00459037,-0.349757,0.188962,0.091727,1.50483,-0.152051,1.61835
-0.282054,-0.263831,-0.534756,-0.191329,0.228621,-0.104301,-0.251565,0.0412589,-0.321566,-0.437427,0.0421983,-0.490863,-0.30126,-0.471915,-0.0638646,0.145683,1.51661,-0.594652,2.33523
-0.358805,-0.422743,-0.653308,-0.264664,0.0442207,0.158092,-0.0260642,-0.295958,-0.124627,0.0136442,-0.270705,-0.67107,-0.196156,-0.748349,0.540121,-0.0182341,1.54031,-0.353851,2.10849
-0.401922,-0.454733,-0.35242,0.152923,0.228194,0.38493,-0.251076,-0.11457,-0.185223,-0.498782,-0.311989,-0.369387,-0.0870125,-0.0224419,0.0648538,-0.300235,0.878753,0.207675,1.42641
-0.563862,-0.426739,-0.328971,-0.0388425,0.0568362,-0.0507271,-0.180053,-0.00805248,-0.370078,-0.654052,-0.100737,0.00238428,-0.098319,0.0143175,0.0775954,0.166684,1.70407,-0.224912,0.958116
-0.476632,-0.379029,-0.35142,0.0556594,0.211387,0.00585675,0.122651,-0.0141613,-0.393347,-0.790882,-0.0394841,-0.339538,-0.269603,-0.473337,-0.0639956,0.527517,1.09629,-0.270758,1.79339
-0.350481,-0.48781,-0.578207,0.0613955,0.286427,-0.0423749,0.0884602,-0.114867,-0.194551,-0.462068,-0.061826,-0.445247,-0.258322,-0.187126,0.327446,0.42682,1.36432,-0.427438,1.07274
-0.467751,-0.700918,-0.541363,0.130469,0.295964,-0.0217556,0.00568565,-0.287653,0.228684,-0.695163,-0.0172311,-0.801568,-0.215141,-0.108301,0.0545658,0.456361,1.30115,-0.377502,1.7109
-0.639207,-0.437839,-0.512006,0.0769018,0.285451,-0.0496287,-0.0124073,0.180834,-0.162486,-0.477163,-0.0328828,-0.7678,0.0202057,-0.128921,0.402515,-0.502581,1.36113,-0.297789,1.71499
-0.613716,-0.39298,-0.434822,-0.228197,-0.176146,-0.0822193,0.00807348,-0.213551,-0.23911,-0.423183,-0.187622,-0.579571,0.122519,-0.363705,0.312374,0.0325806,0.958462,0.138941,2.33217
-0.664337,-0.0715731,-0.491581,-0.116042,0.0657976,-0.107169,-0.186107,0.021935,-0.0811745,-0.502034,-0.397073,-0.607573,0.0465237,-0.295786,-0.0813126,-0.0355153,1.46621,0.274958,1.74415
-0.344844,-0.166087,-0.550368,-0.210471,0.0855033,-0.0424792,-0.217559,0.0345311,-0.310079,-0.487497,-0.382393,-0.370081,0.0351472,-0.187476,0.263711,-0.212773,1.33385,0.249565,1.48681
-0.608424,-0.542505,-0.924613,-0.0303321,-0.118306,0.0551638,0.132998,-0.0917981,-0.394276,-0.31155,-0.27013,-0.162687,-0.220817,-0.511532,0.641281,0.413328,0.782698,-0.226072,2.37151
-0.338723,-0.166101,-0.294212,-0.0966254,-0.0185565,0.164951,-0.0838917,-0.189581,-0.123579,-0.644532,0.0702354,-0.451723,-0.0599601,-0.775341,0.240763,0.194401,0.877035,-0.327538,1.95595
-0.412471,-0.59754,-0.858399,-0.229797,-0.0947212,-0.0492346,-0.215624,-0.127533,-0.471244,-0.396939,-0.246202,-0.31279,-0.215036,-0.490789,0.260383,-0.114468,1.5115,0.57498,2.52549
-0.697724,-0.408032,-0.685966,-0.000676267,-0.258916,-0.153684,-0.378149,-0.0979059,-0.532472,-0.473333,-0.378871,-0.352456,0.174911,0.0288637,0.474019,0.127561,1.38113,0.105861,2.16031
-0.498317,-0.541829,-0.738422,-0.205056,-0.0302593,-0.0172779,-0.271972,-0.236584,-0.272987,-0.390849,-0.104049,-0.457137,-0.143481,-0.00439368,0.242548,0.162881,1.25434,0.203813,2.03409
-0.432411,-0.0396346,-0.576394,-0.159056,0.304613,0.156804,0.0934071,-0.136589,-0.215395,-0.58563,-0.155512,-0.39173,-0.537793,-0.197247,0.0619756,0.0959912,0.487928,-0.0513076,2.23675
-0.928365,-0.366243,-0.745205,-0.202159,0.168474,0.0446631,-0.274924,0.0629359,-0.361203,-0.427379,-0.338512,-0.444764,0.290432,0.503569,0.146219,0.320382,1.03402,0.201259,1.30661
-0.4595,-0.49577,-0.647193,-0.279835,-0.161477,-0.159182,-0.117824,-0.295686,-0.18851,-0.4325,-0.282577,-0.354003,-0.267249,-0.242167,0.461257,0.298001,0.990127,0.104293,2.50379
-0.755486,-0.382738,-0.424561,0.00755974,0.193454,0.209185,-0.141932,-0.210577,-0.380042,-0.717577,-0.172123,-0.557411,-0.082889,0.0286309,0.610287,-0.0382951,1.5537,-0.410169,1.70385
-0.539114,-0.264126,-0.49948,-0.256948,0.435639,0.0345648,0.189726,-0.0660019,-0.27208,-0.543654,-0.154488,-0.450353,0.122141,-0.273226,-0.334065,0.615059,1.01018,0.111978,1.17156
-0.751474,-0.193182,-0.672889,-0.240235,0.0800616,-0.222914,-0.318908,-0.13786,-0.264955,-0.506983,-0.0940908,-0.492567,-0.576975,0.116882,0.0186776,0.116813,1.34899,0.430255,2.30371
-0.611948,-0.461769,-0.6791,-0.242602,0.122619,-0.0725292,-0.0253148,-0.00157917,-0.3798,-0.479179,-0.134803,-0.271662,0.139397,-0.201661,0.153813,0.0903806,1.23214,-0.344946,2.17649
-0.518006,-0.707104,-0.467898,-0.100836,-0.00954639,-0.218827,0.0624499,-0.135499,-0.137128,-0.56866,-0.201444,-0.38681,0.447852,-0.116912,0.488447,0.520205,1.1966,-0.415576,1.30517
-0.382967,-0.303735,-0.680962,-0.0444552,0.166692,-0.00786968,-0.154828,-0.100451,-0.45504,-0.152633,0.0272527,-0.410302,-0.174273,-0.346557,0.579085,-0.186554,1.4029,-0.441593,1.68372
-0.738775,-0.531294,-0.713286,-0.0921762,-0.307204,-0.0405054,-0.160668,-0.341686,-0.180301,-0.47554,-0.199809,-0.306797,0.0994743,-0.185146,0.417661,0.30452,1.64901,-0.199647,1.95374
-0.457657,-0.524469,-0.454424,0.0478169,0.118419,0.0762234,-0.139568,-0.133431,-0.396007,-0.434136,0.135615,-0.470049,-0.305229,-0.292354,-0.148381,0.376832,1.01658,-0.259142,2.242
-0.654855,-0.618095,-0.606852,-0.0194444,0.173567,-0.256077,-0.137935,-0.248072,-0.3849,-0.805976,-0.0313719,-0.343058,-0.0526634,-0.12716,0.229328,0.515529,1.78645,-0.408488,2.07628
-0.621593,-0.5683,-0.518526,-0.0522601,-0.0551537,-0.31372,-0.370445,0.0245729,-0.383382,-0.413878,-0.212968,-0.480149,-0.101086,0.174934,0.310961,0.152561,1.3956,0.0185578,2.07776
-0.732148,-0.625673,-0.611219,-0.334956,-0.176231,-0.00544434,0.0312624,-0.170109,-0.440652,-0.415519,-0.445683,-0.629927,0.0712098,-0.359652,0.354002,0.547128,1.42254,0.033127,2.42405
-0.44021,-0.222738,-0.454543,0.0676522,0.0419549,-0.047824,-0.571637,-0.117218,0.0951755,-0.134743,-0.625948,-0.218771,-0.0632632,-0.338792,-0.355092,-0.0582233,0.938265,0.505312,2.02433
-0.411322,-0.393966,-0.572816,-0.0324403,0.153775,-0.0630653,0.0852531,-0.203214,-0.213685,-0.718457,-0.00566612,-0.027024,0.122084,-0.199241,0.107173,0.247247,1.2202,-0.351266,1.24626
-0.649409,-0.564823,-0.653812,-0.05213,0.162288,-0.0448838,0.000486541,-0.156173,-0.299534,-0.58533,-0.157016,-0.452473,0.324289,-0.191808,-0.0244094,0.262991,1.10848,0.173255,1.80556
-0.41189,-0.234489,-0.510175,-0.187433,0.0343602,-0.0858602,0.0184786,-0.0171457,-0.471509,-0.538838,-0.100156,-0.348381,0.102311,-0.185104,0.477617,-0.10882,1.2443,0.0360688,1.21984
-0.634446,-0.607285,-0.551875,-0.155054,-0.240062,0.0421513,-0.0142157,-0.083822,-0.376715,-0.401528,-0.182938,-0.778196,0.110008,-0.162293,-0.169543,0.249561,1.66415,0.371309,1.925
-0.655484,-0.206072,-0.679944,-0.442619,0.0542297,-0.0152074,0.0216806,-0.323731,-0.0462276,-0.377843,-0.137293,-0.446808,0.340701,-0.411334,0.167375,0.0255452,1.32325,0.103302,1.695
-0.460705,-0.340128,-0.545601,0.169704,-0.190425,-0.0377425,-0.113335,-0.0740923,-0.205861,-0.686668,-0.123406,-0.517795,-0.191021,-0.2202,0.196794,0.146241,0.707897,-0.266486,2.70928
-0.420859,-0.294233,-0.471623,-0.426874,0.206876,-0.246858,-0.0415676,-0.192005,-0.206626,-0.550389,-0.282189,-0.519392,-0.0992092,-0.436679,0.298722,-0.0493562,1.20109,-0.170477,2.69099
-0.798016,-0.224659,-0.770208,-0.182152,0.0852,-0.0178393,-0.120045,-0.321048,-0.625465,-0.61559,-0.201472,-0.502785,0.0389411,-0.278333,0.841219,-0.0704606,1.41,0.0581746,2.29825
-0.474115,-0.36426,-0.758414,-0.129648,0.085233,-0.165434,-0.0255221,-0.052152,-0.317423,-0.358178,-0.144476,-0.373439,0.0460204,-0.229968,0.590388,0.153272,0.918722,0.0969238,1.47302
-0.0795295,0.0473006,-0.430484,0.0465096,0.145838,0.0586099,-0.0987423,0.0815241,-0.411775,-0.37614,-0.186586,-0.174134,-0.0479245,-0.320207,0.40694,-0.0488073,0.781128,-0.9245,1.58725
-0.871771,-0.598766,-0.774088,-0.230742,-0.430702,-0.250284,-0.240203,-0.559518,-0.553615,-0.432909,-0.421301,-0.256263,0.18032,-0.0971057,0.303558,0.387427,1.46269,0.461812,2.93396
-0.346713,-0.228734,-0.414086,0.204815,-0.0585772,0.0166457,-0.0711793,0.0458627,-0.302793,-0.326446,-0.177251,-0.261996,-0.21894,0.0853203,0.144898,-0.373387,1.27294,-0.898523,1.86163
-0.468776,-0.281131,-0.666339,-0.150585,0.0516332,-0.183117,-0.2321,0.0213184,-0.226148,-0.620724,-0.00368397,-0.395097,0.120025,-0.139471,-0.0654642,0.394245,0.954252,-0.161193,2.11571
-0.751473,-0.466564,-0.3929,0.174269,0.26699,-0.0335183,0.200453,0.251058,-0.133373,-0.286656,-0.194407,-0.476918,0.0605116,-0.658322,-0.285995,0.0825168,0.657252,-0.0277613,2.11545
-0.377881,-0.311044,-0.491831,-0.169221,-0.140654,0.101129,-0.19686,-0.0704201,-0.1365,-0.425495,-0.229605,-0.554756,-0.189424,-0.184487,0.611001,-0.13848,0.948026,-0.347132,2.27608
-0.26525,-0.277822,-0.395184,-0.044227,0.238295,0.0634453,0.0842854,0.0936092,-0.191024,-0.231606,-0.0487422,-0.557256,-0.0987354,-0.189415,0.181495,0.0822642,0.910798,-0.358236,1.01289
-0.742065,-0.744143,-0.656665,-0.360596,0.0109815,-0.371898,-0.366166,-0.466031,-0.275808,-0.642173,-0.0381275,-0.514115,0.377566,-0.165558,0.391988,0.727277,1.47322,0.296588,2.0058
-1.16272,-0.842723,-0.60228,-0.271284,0.0374708,-0.0844021,-0.280694,-0.224144,-0.158811,-0.423805,0.0596196,-0.248546,0.209606,-0.00945043,0.427058,0.432805,1.74346,0.000617337,1.40119
-0.276714,-0.191369,-0.599715,-0.00658484,0.152258,-0.173058,-0.260629,-0.145106,-0.250264,-0.54558,0.0218082,-0.548728,-0.418671,-0.209831,-0.113601,-0.254048,1.28917,-0.127526,2.66173
-0.547801,-0.522969,-0.947206,-0.288533,0.0681162,-0.116894,0.0837446,-0.349729,-0.241954,-0.345766,-0.198906,-0.19128,0.212666,0.183309,-0.31954,0.195934,1.27699,0.19877,1.89631
-0.521575,-0.660293,-0.876315,-0.156694,0.0122586,0.0515389,-0.141085,-0.478518,-0.348016,-0.655679,0.15637,-0.21873,0.117383,-0.320966,0.0272003,0.565907,1.37848,0.0239332,2.0103
-0.0713625,-0.368514,-0.290646,-0.0163666,0.225362,-0.186278,-0.11078,0.0352596,-0.36207,-0.245924,-0.309597,-0.362069,0.0337876,-0.432441,-0.0235774,0.0456151,0.876079,-0.192262,1.8404
-0.791547,-0.45115,-0.70622,-0.0922101,0.057829,-0.317274,-0.195979,-0.329542,-0.606327,-0.399779,-0.778877,-0.595685,-0.0490239,0.228696,0.687948,1.04642,1.23418,0.388423,1.64119
-0.563309,-0.196137,-0.470483,0.122335,0.12306,0.0255912,0.232221,-0.0303812,-0.195934,-0.321504,-0.105251,-0.89952,-0.177008,-0.125516,0.333429,0.284125,1.05527,-0.0251564,0.936163
-0.382257,-0.49654,-0.715678,-0.278322,0.193362,0.0699421,-0.179195,-0.244643,-0.0424689,-0.58992,-0.282864,-0.407316,0.335309,-0.147751,0.0642781,0.436011,1.54633,-0.33262,1.5437
-0.475307,-0.585571,-0.672898,-0.121786,0.227659,-0.125078,0.0104498,-0.063352,-0.388559,-0.49958,0.0424608,-0.147706,0.168782,0.0908756,0.328009,0.198135,0.890636,-0.142206,1.24056
-0.701422,-0.557037,-0.496002,-0.0455937,0.00904047,-0.166943,0.023905,-0.299401,-0.569969,-0.232409,-0.410003,-0.399333,0.133469,-0.0539328,0.634751,0.221715,1.46155,-0.186901,1.66473
-0.67477,-0.288612,-0.49769,-0.26586,-0.269095,-0.215029,-0.1762,-0.292145,-0.255863,-0.351317,-0.308566,-0.138067,0.122816,-0.335956,0.102967,0.408506,1.36504,0.0960754,1.99056
-0.513916,-0.673049,-0.520204,0.112241,-0.174098,-0.0593046,-0.280665,-0.451228,-0.27292,-0.831093,-0.0709253,-0.243139,0.130293,0.0251201,0.288557,0.0151517,1.18122,-0.256713,2.51799
-0.204972,-0.489718,-0.695138,-0.140008,0.0142245,-0.170709,-0.0640741,-0.220971,-0.108474,-0.4708,-0.065315,-0.381893,0.103326,-0.151014,-0.129913,0.0965789,1.24561,0.208122,1.7224
-0.362277,-0.440865,-0.509587,-0.217094,-0.0977089,-0.230668,-0.432244,-0.315333,-0.646118,-0.522701,-0.305632,-0.408808,0.332766,-0.351316,0.384831,0.151028,1.58198,0.171373,2.20629
-0.694833,-0.198304,-0.535901,0.0311331,0.191056,0.0960079,-0.128377,0.00693882,-0.253552,-0.182257,-0.212105,-0.336527,-0.00174216,-0.301249,0.182287,-0.392503,0.90154,0.229796,1.58643
-0.355496,-0.423163,-0.606086,-0.0994407,0.152132,0.167964,-0.107986,-0.0673384,-0.506491,-0.526011,-0.124672,-0.233644,-0.303197,-0.0214064,0.405629,0.0585668,1.11334,-0.667505,2.15297
-0.473091,-0.30357,-0.598747,0.105613,-0.0604494,0.25774,-0.185732,-0.222268,-0.206486,-0.477952,-0.023401,-0.282385,0.16542,-0.385734,0.55189,0.650628,0.869347,-0.448517,1.04591
-0.619543,-0.800017,-0.817775,-0.368269,-0.0605232,-0.181405,-0.252234,-0.180872,-0.207773,-0.627335,-0.69701,-0.730198,0.166944,-0.28202,0.567755,0.119135,1.45077,0.879133,2.62195
-0.484783,-0.416766,-0.727193,-0.301254,0.0505148,-0.0772821,-0.0726628,-0.286022,-0.581491,-0.3503,0.135703,-0.643385,-0.163806,-0.247011,-0.0440152,0.642193,1.25864,-0.190492,2.51004
-0.679229,-0.429941,-0.818153,0.141292,-0.147609,-0.136976,-0.122616,0.271776,-0.33677,-0.453031,0.0539457,-0.324623,-0.125957,-0.184108,0.194832,-0.128622,1.36989,0.179437,1.62679
-0.447804,-0.0836575,-0.466676,0.203312,0.179751,0.178684,0.162774,-0.118894,-0.12241,-0.630434,-0.26206,-0.5014,0.312075,-0.275492,0.325261,-0.231271,1.08429,-0.650797,1.38773
-0.0736622,-0.444481,-0.504843,0.0904531,0.071867,0.12433,-0.00942964,-0.0284184,-0.152382,-0.686358,0.0133295,-0.278449,0.141672,-0.517125,0.190685,-0.1337,0.629561,-0.765764,2.38685
-0.849911,-0.275881,-0.718448,-0.105805,-0.0923998,-0.0650325,0.00739052,-0.478089,-0.571358,-0.517894,-0.163044,-0.589076,0.211075,-0.771134,0.442614,0.501157,1.79298,0.335978,1.94304
-0.562129,-0.31837,-0.733856,0.0780223,-0.016841,-0.209321,-0.146941,-0.0315589,-0.328449,-0.558154,-0.114542,-0.366237,0.132607,-0.135889,-0.514577,0.376691,1.10634,0.0517302,2.32777
-0.776927,-0.533084,-0.809242,-0.100123,0.108844,-0.222562,-0.142167,-0.0205404,-0.360415,-0.361945,-0.324823,-0.332293,0.11477,0.209953,0.202249,0.131468,1.19819,-0.101881,2.16603
-0.571058,-0.439487,-0.612674,-0.0794992,0.117799,0.00687186,-0.284391,-0.178955,-0.662941,-0.819201,-0.365183,-0.178818,0.0725436,-0.0629506,-0.0621503,0.508791,1.20318,0.363161,2.05033
-0.395023,-0.373963,-0.43466,-0.000741308,0.0077458,0.0869071,-0.147789,0.0133517,-0.0695393,-0.834894,0.187612,-0.385446,-0.0747474,-0.27116,0.414866,0.39131,1.35432,-0.703752,1.27337
-0.696413,-0.276538,-0.465447,-0.0035566,-0.0779073,-0.0727645,-0.0673823,-0.141035,-0.326636,-0.525,0.174303,-0.387955,-0.100138,-0.485154,0.474726,0.0706367,1.02572,-0.401237,2.26476
-0.557684,-0.22296,-0.478456,-0.035057,0.00411546,-0.0806772,-0.108697,0.0729575,-0.229712,-0.437565,-0.129239,-0.398063,-0.0260139,-0.267225,0.231508,0.761418,1.01581,-0.676946,1.56445
-0.61917,-0.244325,-0.767558,-0.14823,-0.00376288,0.0535263,-0.100905,-0.343046,-0.42161,-0.231175,-0.124394,-0.61146,-0.0091197,0.219022,-0.100884,0.0676794,1.68744,-0.0654057,1.78244
-0.539486,-0.388445,-0.615337,-0.129147,0.313964,0.128085,0.106737,-0.0491594,0.00989354,-0.57231,-0.212873,-0.0605754,-0.0622156,-0.50785,-0.552943,0.291465,1.14347,0.165047,1.55149
-0.6674,-0.515143,-0.781002,-0.29011,-0.129032,0.0520115,-0.222253,-0.0505372,-0.389812,-0.486451,-0.215424,-0.328204,0.30455,-0.0752337,0.137687,0.585411,1.01881,0.440286,1.54186
-0.60138,-0.18245,-0.199841,-0.132304,0.0810108,-0.00489772,-0.133293,-0.0710435,-0.496711,-0.350797,-0.397047,-0.237466,-0.124512,-0.301853,0.0709459,-0.424566,1.46422,-0.114255,2.20546
-0.840605,-0.564794,-0.840435,-0.0556974,0.0136923,-0.0139471,-0.30345,-0.31366,-0.404924,-0.558369,-0.405922,-0.10571,0.0938083,-0.00085017,0.822543,0.508602,1.4012,-0.161027,1.70006
-0.307544,-0.27937,-0.668966,0.237929,-0.0408811,-0.0280867,0.168609,-0.0351939,-0.0961636,-0.377658,-0.151225,-0.562946,-0.208589,0.150397,-0.190563,0.255141,1.01988,-0.36152,1.5034
-0.542887,-0.299111,-0.42109,-0.0125278,0.0789563,0.0120061,0.0642329,0.0217533,-0.0574892,-0.404846,-0.253011,-0.370248,0.0911888,-0.010958,-0.0109365,0.0127043,1.09515,-0.491874,1.49623
-0.420445,-0.474289,-0.130663,-0.0224398,0.205297,0.0585757,0.15981,0.357333,-0.16599,-0.453173,0.094758,-0.513183,-0.207499,-0.227983,-0.437046,-0.158679,0.761585,0.0178248,1.61512
-0.35778,-0.428753,-0.351646,0.143406,0.161926,0.0675649,-0.112005,-0.0651241,-0.223182,-0.404532,-0.0443429,-0.211253,-0.169195,-0.20914,0.0423518,-0.00641624,1.0836,-0.122101,1.18914
-0.493879,-0.340568,-0.441425,-0.0345351,0.0762714,-0.0561621,0.0475322,-0.349346,-0.348458,-0.462849,-0.447372,-0.45806,-0.140556,-0.266615,0.0467818,-0.495913,1.30265,-0.12061,3.0299
-0.243752,-0.026759,-0.460396,-0.179317,0.101924,0.0565033,-0.108062,-0.00234516,-0.231444,-0.531375,0.0911941,-0.294052,-0.267336,-0.125604,0.126011,0.521518,0.349436,-0.654347,1.86517
-0.364329,-0.419028,-0.487539,-0.137123,0.0279259,-0.149683,0.0310048,0.0346098,-0.24226,-0.417958,-0.0166495,-0.318883,-0.00358647,-0.289994,0.45256,-0.238965,0.976427,-0.807966,2.4083
-0.502052,-0.660945,-0.646001,-0.105769,0.208283,0.0959498,0.0815724,0.0756203,0.0144825,-0.485799,-0.0823702,-0.270135,0.655277,-0.112606,-0.120043,0.123059,0.537136,-0.221202,1.55758
-0.639622,-0.399627,-0.654004,-0.106637,0.0926583,2.22034e-005,-0.165347,-0.348478,-0.265488,-0.585781,-0.0496442,-0.371338,-0.272339,-0.198975,0.249813,0.375736,1.1272,0.21052,2.00316
-0.707027,-0.546943,-0.698755,-0.355573,-0.277949,-0.148199,-0.114208,-0.281749,-0.554468,-0.253687,-0.0888448,-0.415274,0.136495,-0.207155,0.00106215,0.574467,1.36042,0.195794,2.34076
