ft1_gear1_1996,ft1_gear1_1997,ft1_gear1_1998,ft1_gear1_1999,ft1_gear1_2000,ft1_gear1_2001,ft1_gear1_2002,ft1_gear1_2003,ft1_gear1_2004,ft1_gear1_2005,ft1_gear1_2006,ft1_gear1_2007,ft1_gear1_2008,ft1_gear1_2009,ft1_gear1_2010,ft1_gear1_2011,ft1_gear1_2012,ft1_gear1_2013,ft1_gear1_2014,ft1_gear2_1996,ft1_gear2_1997,ft1_gear2_1998,ft1_gear2_1999,ft1_gear2_2000,ft1_gear2_2001,ft1_gear2_2002,ft1_gear2_2003,ft1_gear2_2004,ft1_gear2_2005,ft1_gear2_2006,ft1_gear2_2007,ft1_gear2_2008,ft1_gear2_2009,ft1_gear2_2010,ft1_gear2_2011,ft1_gear2_2012,ft1_gear2_2013,ft1_gear2_2014,ft1_gear3_1996,ft1_gear3_1997,ft1_gear3_1998,ft1_gear3_1999,ft1_gear3_2000,ft1_gear3_2001,ft1_gear3_2002,ft1_gear3_2003,ft1_gear3_2004,ft1_gear3_2005,ft1_gear3_2006,ft1_gear3_2007,ft1_gear3_2008,ft1_gear3_2009,ft1_gear3_2010,ft1_gear3_2011,ft1_gear3_2012,ft1_gear3_2013,ft1_gear3_2014,ft1_gear4_1996,ft1_gear4_1997,ft1_gear4_1998,ft1_gear4_1999,ft1_gear4_2000,ft1_gear4_2001,ft1_gear4_2002,ft1_gear4_2003,ft1_gear4_2004,ft1_gear4_2005,ft1_gear4_2006,ft1_gear4_2007,ft1_gear4_2008,ft1_gear4_2009,ft1_gear4_2010,ft1_gear4_2011,ft1_gear4_2012,ft1_gear4_2013,ft1_gear4_2014,ft1_gear5_1996,ft1_gear5_1997,ft1_gear5_1998,ft1_gear5_1999,ft1_gear5_2000,ft1_gear5_2001,ft1_gear5_2002,ft1_gear5_2003,ft1_gear5_2004,ft1_gear5_2005,ft1_gear5_2006,ft1_gear5_2007,ft1_gear5_2008,ft1_gear5_2009,ft1_gear5_2010,ft1_gear5_2011,ft1_gear5_2012,ft1_gear5_2013,ft1_gear5_2014
0.136915,0.090641,0.0981356,0.113291,0.119706,0.177295,0.119792,0.115074,0.142547,0.341713,0.100405,0.0987589,0.070435,0.0422669,0.0221813,0.0634756,0.0776091,0.0954302,0.133108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0802051,0.0529216,0.0533181,0.0760385,0.0722748,0.119446,0.0903416,0.0758546,0.0985976,0.22904,0.0796093,0.0662392,0.045436,0.0291846,0.0170067,0.0463871,0.0537194,0.0800154,0.105925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0952114,0.0588917,0.0685591,0.0774752,0.0881439,0.139934,0.115656,0.0884858,0.116999,0.290546,0.101377,0.0790655,0.0593422,0.0357229,0.0219656,0.0637896,0.0688028,0.099648,0.149014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0903343,0.0613456,0.0598288,0.0701013,0.0717414,0.0999504,0.0662561,0.0658637,0.0788844,0.170909,0.0611711,0.0529402,0.0403436,0.0238501,0.0135687,0.0397435,0.0446977,0.0658118,0.081447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.103643,0.0669826,0.0741191,0.0894844,0.0903972,0.138153,0.0993898,0.0966426,0.124061,0.284734,0.0863773,0.0850908,0.0639101,0.041807,0.024961,0.0712601,0.0797034,0.119121,0.152292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0583567,0.0390136,0.0441999,0.0487237,0.0579692,0.100904,0.0633906,0.0617649,0.0786369,0.192572,0.0626279,0.0520078,0.0370719,0.0235722,0.0133187,0.039454,0.0463736,0.0655683,0.0796592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.108654,0.0794321,0.089925,0.0929414,0.106208,0.176313,0.121445,0.120024,0.160504,0.40772,0.152498,0.126047,0.105679,0.0533691,0.0320077,0.0866284,0.0979214,0.142042,0.202824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0507088,0.0366774,0.0435937,0.0473799,0.0554589,0.108219,0.0762461,0.0786517,0.0845547,0.247625,0.0692021,0.0654425,0.049118,0.0246497,0.0143718,0.0477929,0.047441,0.0698902,0.0978689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.115487,0.0797528,0.0790993,0.0897292,0.0973737,0.153057,0.101348,0.100146,0.127639,0.291166,0.092659,0.0792261,0.0674095,0.0338935,0.0229822,0.0555023,0.0657582,0.0973272,0.135759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.119783,0.0781547,0.0877323,0.098296,0.113057,0.180971,0.123284,0.142769,0.191,0.478777,0.156433,0.119981,0.0884665,0.0572376,0.0300385,0.0925294,0.107289,0.156254,0.241437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0730858,0.0476189,0.048813,0.0506195,0.055056,0.085507,0.061159,0.0573888,0.0740046,0.156445,0.0497604,0.0447164,0.0335226,0.018536,0.0101946,0.0324121,0.0366265,0.0464508,0.0614337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109747,0.0619641,0.07055,0.0842673,0.0890295,0.139995,0.0875062,0.0900728,0.112226,0.267156,0.0836969,0.0698413,0.0573452,0.0335426,0.0168729,0.0506187,0.0544794,0.0702327,0.105759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.11956,0.0766831,0.07854,0.0916694,0.10034,0.159021,0.112289,0.120865,0.143032,0.369137,0.137982,0.109377,0.090842,0.0572729,0.0274668,0.0848401,0.0902091,0.150596,0.195485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0751955,0.0521138,0.0552372,0.066107,0.0687562,0.122874,0.0820763,0.0738313,0.0963711,0.206173,0.0733693,0.0640815,0.0518082,0.0290382,0.0178302,0.0482774,0.058003,0.0807266,0.111197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0966126,0.0650428,0.0724714,0.0853117,0.0998114,0.140785,0.104453,0.094717,0.123195,0.292984,0.0921306,0.0702931,0.0626134,0.0363998,0.0208845,0.0561535,0.0620291,0.092125,0.133455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.112981,0.0796203,0.078728,0.0859853,0.0950936,0.141561,0.108224,0.109285,0.127458,0.320736,0.113043,0.0999039,0.0732534,0.0466314,0.0241825,0.0819748,0.0858139,0.116404,0.157519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.160132,0.0949636,0.0929164,0.114717,0.115673,0.178737,0.129151,0.118498,0.165582,0.451841,0.13468,0.10735,0.0874836,0.0494604,0.0251382,0.0790818,0.0825311,0.127335,0.16671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.136186,0.0937803,0.0970114,0.108566,0.126549,0.194182,0.136237,0.127865,0.158748,0.43516,0.140628,0.131136,0.105471,0.0656474,0.0336066,0.09934,0.125602,0.177641,0.259789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13119,0.086292,0.0944254,0.101555,0.109537,0.173178,0.136465,0.120731,0.149435,0.33393,0.119511,0.100597,0.0784312,0.0470425,0.0271743,0.0754773,0.0823044,0.133201,0.146555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.120254,0.0727269,0.0836502,0.0931837,0.0991,0.173333,0.123537,0.128295,0.162046,0.441145,0.152819,0.143413,0.107599,0.0626758,0.0372371,0.103936,0.110355,0.167522,0.234431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.103241,0.0681352,0.0788092,0.0906418,0.0944755,0.149449,0.109892,0.0996891,0.142582,0.333334,0.108882,0.0893487,0.0726081,0.040661,0.0250799,0.0699212,0.0862298,0.111943,0.151784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0502193,0.0332273,0.0401787,0.04615,0.05018,0.0812803,0.0527755,0.0493753,0.0581056,0.144975,0.0432102,0.0367123,0.0293596,0.0181999,0.00986373,0.0324001,0.037036,0.0473319,0.0640644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.138347,0.0956241,0.0985528,0.105572,0.128933,0.187419,0.133527,0.128162,0.161784,0.342032,0.123085,0.0894639,0.0737408,0.0445553,0.0228498,0.0745116,0.0828873,0.116907,0.148612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.150953,0.0875404,0.089589,0.093272,0.107274,0.162509,0.10209,0.130137,0.145556,0.363151,0.126147,0.103832,0.0971741,0.0479704,0.025989,0.072985,0.0803962,0.124653,0.132352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.078293,0.0549487,0.0569905,0.0712765,0.0809059,0.117672,0.092665,0.0944042,0.12103,0.293018,0.0833026,0.0736795,0.058656,0.0347761,0.0186104,0.0559333,0.0611643,0.0908249,0.124006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.125967,0.0814287,0.0819221,0.0878374,0.10129,0.165122,0.1255,0.114392,0.13749,0.387632,0.1132,0.113674,0.0909349,0.0492858,0.0292504,0.0843427,0.0901471,0.122842,0.196696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.114172,0.0778786,0.0847162,0.0885984,0.102358,0.16206,0.113349,0.116762,0.140095,0.319721,0.0987542,0.0859529,0.069452,0.0388611,0.0227542,0.0638527,0.0837588,0.114873,0.132096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0729238,0.0512494,0.0549958,0.0609235,0.0649694,0.0951464,0.0723672,0.0651954,0.0793358,0.186574,0.0615503,0.0506809,0.0335713,0.020615,0.0124839,0.03727,0.0471828,0.055783,0.0814862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.160282,0.106353,0.121838,0.121958,0.132557,0.208029,0.13547,0.141399,0.166944,0.367149,0.132261,0.107191,0.0849707,0.0492777,0.0285122,0.0727173,0.0980474,0.138724,0.192305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.141953,0.0969103,0.106237,0.116728,0.127698,0.191522,0.127552,0.127984,0.163411,0.391528,0.111614,0.0948178,0.0781552,0.0413986,0.0242037,0.0723064,0.0753232,0.105692,0.134753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.157889,0.0973382,0.1096,0.132701,0.14517,0.214663,0.150532,0.158675,0.210868,0.48191,0.17389,0.161658,0.12685,0.0688707,0.0364509,0.0955292,0.107894,0.149192,0.201284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.165171,0.0961203,0.116793,0.131454,0.130067,0.209901,0.145112,0.131678,0.168528,0.464284,0.141963,0.133727,0.0963043,0.0608376,0.0315741,0.0937243,0.109683,0.128236,0.17009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.146645,0.10606,0.104874,0.118798,0.118471,0.185581,0.113848,0.114679,0.152435,0.378346,0.114141,0.115922,0.0846136,0.0455361,0.027716,0.0713794,0.0888412,0.116084,0.169072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.14889,0.100804,0.122233,0.119532,0.13021,0.206385,0.14453,0.129696,0.177218,0.436616,0.150601,0.118321,0.0978941,0.0528374,0.0319691,0.0976311,0.103169,0.158241,0.242235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.13057,0.092642,0.092058,0.114661,0.116221,0.188745,0.139937,0.13315,0.175031,0.433635,0.159198,0.144682,0.103703,0.0566607,0.0308778,0.0906076,0.0970699,0.128932,0.173516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.138306,0.0973213,0.112968,0.133986,0.148798,0.226543,0.164617,0.157173,0.185402,0.422131,0.153369,0.129586,0.102122,0.0646598,0.0346459,0.110826,0.117467,0.173199,0.235718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.122224,0.0698474,0.0790719,0.0845608,0.0898137,0.133819,0.0935933,0.0893476,0.114057,0.24615,0.074714,0.0601443,0.0437391,0.0266017,0.0161926,0.0451386,0.0476586,0.07601,0.096298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.120253,0.0845941,0.0931431,0.103126,0.111673,0.184379,0.12911,0.128909,0.169174,0.381023,0.126966,0.107967,0.0853471,0.0460722,0.0253139,0.0726218,0.087116,0.120831,0.163122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0901985,0.0599651,0.0745912,0.0794754,0.0892337,0.126153,0.0801984,0.0886245,0.108569,0.245369,0.077593,0.0679331,0.0501048,0.0285046,0.0160548,0.0494151,0.0554389,0.0897468,0.10662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.150755,0.0934729,0.102029,0.0982192,0.106102,0.180362,0.115665,0.132477,0.148132,0.366024,0.115651,0.105071,0.0832155,0.0478873,0.0249737,0.0745173,0.0892612,0.121294,0.175102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0855056,0.0608136,0.0691412,0.0804669,0.0924068,0.139661,0.0837096,0.0897636,0.115599,0.279217,0.0788716,0.0686504,0.0520599,0.0331871,0.0208571,0.0523693,0.0579591,0.0830707,0.099219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0769707,0.0541724,0.0647046,0.0778526,0.0910471,0.121207,0.0934011,0.083177,0.117924,0.259361,0.0851636,0.0757176,0.0573836,0.0310778,0.0182811,0.0560733,0.0682402,0.0861426,0.119147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.128679,0.0792373,0.0809888,0.0977636,0.109172,0.159391,0.115827,0.114554,0.135243,0.335807,0.120206,0.101919,0.0814484,0.042098,0.0235005,0.0734286,0.0688217,0.103555,0.124835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0889749,0.0603373,0.0625591,0.0695743,0.0870556,0.134637,0.0927698,0.0940787,0.118233,0.313586,0.102483,0.0872305,0.0682858,0.0389367,0.021289,0.0603797,0.0661536,0.09393,0.130916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0977622,0.06381,0.0720039,0.0762198,0.0799215,0.117961,0.0801904,0.071475,0.099535,0.251697,0.0700992,0.065601,0.0477866,0.0279248,0.0144739,0.04187,0.0427344,0.0655775,0.0845446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.16294,0.113729,0.101531,0.118952,0.13246,0.209006,0.151001,0.151546,0.177028,0.405766,0.13439,0.121533,0.0900405,0.0445288,0.025817,0.0734886,0.0804317,0.112499,0.156198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0688187,0.0470695,0.0553727,0.0582901,0.0758376,0.110173,0.0849766,0.081646,0.103244,0.234935,0.085353,0.0727172,0.0560476,0.0390445,0.0187401,0.0557029,0.0630044,0.0800531,0.122664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0901919,0.0598379,0.0691737,0.0742643,0.0841505,0.136928,0.088042,0.0895977,0.127404,0.291495,0.0905411,0.0757884,0.0572512,0.0361883,0.020333,0.056153,0.0625542,0.0834341,0.117446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.121996,0.0862412,0.0970746,0.112745,0.126354,0.183389,0.12958,0.127346,0.166239,0.37431,0.145155,0.114092,0.0954173,0.051646,0.0304263,0.0993244,0.10203,0.13419,0.204347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.118324,0.0839691,0.0894978,0.115502,0.118547,0.180359,0.125576,0.123784,0.152152,0.369189,0.120095,0.115004,0.0845149,0.0443154,0.0265966,0.0728735,0.0892834,0.134166,0.175241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
