ut1_gear1_1996,ut1_gear1_1997,ut1_gear1_1998,ut1_gear1_1999,ut1_gear1_2000,ut1_gear1_2001,ut1_gear1_2002,ut1_gear1_2003,ut1_gear1_2004,ut1_gear1_2005,ut1_gear1_2006,ut1_gear1_2007,ut1_gear1_2008,ut1_gear1_2009,ut1_gear1_2010,ut1_gear1_2011,ut1_gear1_2012,ut1_gear1_2013,ut1_gear1_2014,ut1_gear2_1996,ut1_gear2_1997,ut1_gear2_1998,ut1_gear2_1999,ut1_gear2_2000,ut1_gear2_2001,ut1_gear2_2002,ut1_gear2_2003,ut1_gear2_2004,ut1_gear2_2005,ut1_gear2_2006,ut1_gear2_2007,ut1_gear2_2008,ut1_gear2_2009,ut1_gear2_2010,ut1_gear2_2011,ut1_gear2_2012,ut1_gear2_2013,ut1_gear2_2014,ut1_gear3_1996,ut1_gear3_1997,ut1_gear3_1998,ut1_gear3_1999,ut1_gear3_2000,ut1_gear3_2001,ut1_gear3_2002,ut1_gear3_2003,ut1_gear3_2004,ut1_gear3_2005,ut1_gear3_2006,ut1_gear3_2007,ut1_gear3_2008,ut1_gear3_2009,ut1_gear3_2010,ut1_gear3_2011,ut1_gear3_2012,ut1_gear3_2013,ut1_gear3_2014,ut1_gear4_1996,ut1_gear4_1997,ut1_gear4_1998,ut1_gear4_1999,ut1_gear4_2000,ut1_gear4_2001,ut1_gear4_2002,ut1_gear4_2003,ut1_gear4_2004,ut1_gear4_2005,ut1_gear4_2006,ut1_gear4_2007,ut1_gear4_2008,ut1_gear4_2009,ut1_gear4_2010,ut1_gear4_2011,ut1_gear4_2012,ut1_gear4_2013,ut1_gear4_2014,ut1_gear5_1996,ut1_gear5_1997,ut1_gear5_1998,ut1_gear5_1999,ut1_gear5_2000,ut1_gear5_2001,ut1_gear5_2002,ut1_gear5_2003,ut1_gear5_2004,ut1_gear5_2005,ut1_gear5_2006,ut1_gear5_2007,ut1_gear5_2008,ut1_gear5_2009,ut1_gear5_2010,ut1_gear5_2011,ut1_gear5_2012,ut1_gear5_2013,ut1_gear5_2014
0.136126,0.0861003,0.0894766,0.0973038,0.101764,0.147548,0.10046,0.103358,0.116345,0.255245,0.0943999,0.0777609,0.0613925,0.0338525,0.0205755,0.0549424,0.0597747,0.0808315,0.112958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.089403,0.0551587,0.0664554,0.0728097,0.0843485,0.115845,0.0853214,0.0875881,0.105945,0.230773,0.0724328,0.0661855,0.0503621,0.029142,0.0182207,0.0481658,0.0568909,0.0857767,0.113793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0984474,0.0624378,0.0724097,0.0835614,0.0858088,0.139462,0.0923919,0.0897132,0.11395,0.257264,0.0963272,0.0779498,0.0615813,0.0391894,0.0214448,0.0581578,0.0654808,0.087007,0.120147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0882817,0.0624139,0.0588344,0.0729397,0.0840313,0.113356,0.0844201,0.0803964,0.100581,0.219138,0.0798707,0.0709364,0.0559179,0.0335545,0.0179229,0.0592322,0.0627368,0.0959297,0.129293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0396222,0.024334,0.0310931,0.0322386,0.0379387,0.0520039,0.0365732,0.0371135,0.04466,0.0924258,0.0280733,0.0259547,0.0187795,0.0119101,0.00694233,0.0215357,0.0234597,0.0322055,0.0431473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.103021,0.0747264,0.0802243,0.0832632,0.0993549,0.130777,0.102867,0.1076,0.139875,0.324784,0.114222,0.0942034,0.0690838,0.0428164,0.0238235,0.0617417,0.0820163,0.10373,0.144011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.114387,0.0720205,0.084436,0.0896459,0.113584,0.145831,0.111816,0.117649,0.137784,0.309783,0.104578,0.101448,0.07378,0.0446212,0.0259866,0.0819103,0.0857724,0.122975,0.171294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0991628,0.0630215,0.0683523,0.078992,0.0845189,0.128209,0.0962031,0.0941265,0.112769,0.26231,0.0888675,0.077709,0.061135,0.0367071,0.0210053,0.0539487,0.06448,0.0955097,0.13064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.120684,0.074295,0.0747148,0.085545,0.0942398,0.148133,0.100085,0.0935412,0.117044,0.265436,0.0893003,0.0723128,0.0587916,0.0346705,0.0189951,0.0551797,0.0584476,0.0978743,0.132326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.150117,0.0934043,0.105482,0.0952803,0.103903,0.167786,0.122489,0.111737,0.136727,0.303902,0.102051,0.0929396,0.0706748,0.0392856,0.0237151,0.0681715,0.0794644,0.0974017,0.138868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0870259,0.0617908,0.0681761,0.0774652,0.0860435,0.131733,0.0965519,0.0968211,0.107479,0.232766,0.0835961,0.0699405,0.0571355,0.0326117,0.0207915,0.0554519,0.0556435,0.0904225,0.112725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0719904,0.0550214,0.0588562,0.0628971,0.0669823,0.108572,0.0768136,0.0712735,0.0820005,0.190892,0.0616344,0.0561587,0.0384834,0.0268737,0.0148504,0.039911,0.0499255,0.0635224,0.0830941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.128068,0.0842769,0.0888598,0.0972989,0.108968,0.154084,0.117149,0.111448,0.150187,0.31269,0.110011,0.106781,0.0778194,0.0410436,0.0211751,0.064404,0.0720539,0.103252,0.132626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.109144,0.062946,0.0723962,0.0774772,0.0869924,0.129971,0.0973043,0.089853,0.125338,0.259022,0.0949774,0.0823979,0.0663508,0.0358686,0.0220828,0.0612008,0.0738304,0.107698,0.128376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0906446,0.0660022,0.0742455,0.0697782,0.0802233,0.112529,0.0784965,0.0786633,0.0911264,0.207219,0.0715546,0.0559354,0.040333,0.0246928,0.0147647,0.0392879,0.0447128,0.0581227,0.08007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.110577,0.0705993,0.0775299,0.0800065,0.086888,0.135083,0.08879,0.0852754,0.107656,0.22515,0.083207,0.0776907,0.0541143,0.0342607,0.018313,0.0536809,0.0574405,0.0823439,0.110474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.135246,0.0840441,0.0953531,0.0852726,0.102302,0.159059,0.113222,0.109028,0.123831,0.244293,0.0827326,0.0772658,0.0606726,0.0319487,0.0178163,0.056019,0.0624857,0.0687463,0.101257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.136871,0.0928658,0.0959084,0.109069,0.113457,0.160876,0.117571,0.120367,0.142053,0.31656,0.126194,0.0966122,0.0852058,0.0519751,0.027752,0.0831775,0.0938135,0.127664,0.189279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.184283,0.130035,0.132627,0.132483,0.139833,0.196345,0.136197,0.147273,0.174268,0.37349,0.135706,0.132515,0.101131,0.0594014,0.0327757,0.0899366,0.0935049,0.113988,0.168783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0797931,0.056697,0.0613332,0.0671184,0.0803094,0.134978,0.0863445,0.0833719,0.103051,0.209393,0.0719819,0.0633063,0.0489686,0.0308837,0.0164994,0.0485671,0.0496667,0.0740472,0.100818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0829456,0.0640955,0.0629388,0.0751812,0.0742506,0.115175,0.0820247,0.0831967,0.10997,0.248701,0.0852334,0.069977,0.0489344,0.0326176,0.0182771,0.0558721,0.060711,0.088521,0.120605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0822031,0.056509,0.0581926,0.0658285,0.0723434,0.110554,0.0802992,0.0805974,0.103049,0.243976,0.0863115,0.072659,0.0554606,0.0327203,0.0179225,0.0559085,0.0556143,0.0855632,0.0974245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.103936,0.0561108,0.0656334,0.0653131,0.0812917,0.115624,0.0805717,0.091351,0.105439,0.238482,0.0844087,0.0789118,0.0651176,0.035588,0.0183004,0.0567048,0.0575805,0.0859693,0.101096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.100424,0.0689706,0.081333,0.0914949,0.107282,0.157524,0.121654,0.11569,0.132622,0.289903,0.103129,0.0880554,0.077565,0.0465173,0.0278255,0.0822421,0.0920766,0.135751,0.184853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.151702,0.102933,0.112503,0.129716,0.135681,0.208581,0.146144,0.13104,0.165982,0.348415,0.131255,0.109417,0.0971754,0.0574721,0.0304506,0.0865174,0.107014,0.124854,0.171812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0731675,0.0441502,0.0635073,0.0684813,0.0780802,0.106839,0.0975681,0.0881888,0.108556,0.253719,0.0947765,0.0783133,0.0542864,0.033844,0.0199655,0.0552487,0.0663576,0.106113,0.124428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.070137,0.0469492,0.0473508,0.0554142,0.0584814,0.107909,0.0750071,0.0770204,0.0866831,0.187676,0.0606206,0.0601402,0.0454799,0.0266349,0.0152851,0.0509388,0.0468301,0.0781935,0.100746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.081335,0.0488788,0.0654862,0.0757967,0.0862492,0.120445,0.0880193,0.0943835,0.100936,0.233411,0.0749915,0.0689083,0.0562846,0.0320511,0.0194818,0.0569998,0.0654284,0.084586,0.121719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.111752,0.0820696,0.0868444,0.0943665,0.105506,0.158174,0.112843,0.109501,0.129443,0.284286,0.104629,0.097,0.0738898,0.043599,0.0228646,0.0687703,0.0858203,0.11333,0.155484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.158065,0.108271,0.114921,0.118634,0.126006,0.178672,0.144897,0.123356,0.17779,0.41074,0.161032,0.145296,0.119617,0.0723921,0.0406963,0.113252,0.117055,0.174675,0.231757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0733295,0.0478925,0.0518422,0.0633221,0.0663715,0.0981194,0.0766391,0.0704465,0.0929101,0.194305,0.065906,0.0601474,0.045785,0.0265831,0.0161599,0.0489562,0.0539201,0.0851671,0.101127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10555,0.0707696,0.0822877,0.0821642,0.0898862,0.128877,0.092529,0.0808676,0.105913,0.212098,0.0823281,0.06891,0.0531671,0.0260666,0.0161097,0.0483434,0.0471444,0.0632559,0.0841429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0914618,0.0575265,0.0722343,0.0711108,0.0875377,0.124843,0.0893607,0.0911511,0.10735,0.235193,0.0814624,0.0691121,0.0555849,0.0364491,0.0207275,0.0614987,0.0608663,0.0904296,0.108588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.106418,0.0754782,0.0786129,0.0869579,0.0950266,0.1359,0.0957628,0.0999896,0.123029,0.288589,0.113821,0.112905,0.0968824,0.0548919,0.0345521,0.0945245,0.098731,0.140852,0.178717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0791087,0.0542557,0.0597284,0.0680033,0.0796078,0.11907,0.0858313,0.0849603,0.110356,0.230088,0.0741449,0.0625633,0.0487497,0.0301785,0.015809,0.0490283,0.0594047,0.0805992,0.100259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0668314,0.0459986,0.0511143,0.0524456,0.0617744,0.100271,0.0712702,0.0665908,0.0826176,0.196694,0.0629006,0.0626677,0.0473935,0.0251972,0.0132907,0.0405813,0.0489902,0.0610791,0.0818234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.160903,0.104153,0.103775,0.108485,0.113098,0.182102,0.118734,0.113186,0.160152,0.327403,0.122598,0.104404,0.0778712,0.0492626,0.0294402,0.0768526,0.0894479,0.115121,0.162269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.113796,0.0708989,0.0818204,0.101465,0.115971,0.145269,0.105522,0.0952565,0.137257,0.291426,0.106456,0.0945897,0.0738619,0.0409704,0.0257,0.0732883,0.0777612,0.105807,0.154308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.112132,0.0710185,0.0789909,0.0845004,0.118209,0.160255,0.109896,0.117825,0.150226,0.33125,0.14424,0.118574,0.0956472,0.055139,0.0326608,0.095204,0.110731,0.142094,0.200929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0664963,0.0478168,0.0479004,0.054737,0.0683826,0.101142,0.0778579,0.0685555,0.0883808,0.230351,0.0757136,0.0707232,0.0554161,0.0328618,0.0200587,0.0572296,0.0633577,0.088843,0.123934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.139198,0.0937309,0.096369,0.104255,0.117186,0.157913,0.109044,0.119779,0.119208,0.280929,0.0884468,0.0762431,0.0590536,0.0322455,0.020238,0.0629479,0.0659807,0.100359,0.113324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0597745,0.0434077,0.0505035,0.0516612,0.0605113,0.0804744,0.0570749,0.0641761,0.0679198,0.154051,0.0489253,0.0405083,0.0316911,0.0174678,0.00960601,0.0296774,0.0361097,0.0548707,0.0679271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.10227,0.0645957,0.071129,0.0832336,0.0899749,0.130134,0.0954346,0.0919722,0.114357,0.266879,0.091869,0.0758079,0.066224,0.0345025,0.0207153,0.0627688,0.073577,0.0966889,0.13964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0903394,0.0592364,0.0642685,0.075303,0.0761626,0.12899,0.0850336,0.0856221,0.112071,0.245556,0.0877208,0.0777405,0.0542614,0.0307542,0.0194452,0.0580432,0.0600553,0.088881,0.105659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.102287,0.0648133,0.0701406,0.0713428,0.0956903,0.125941,0.0929926,0.102665,0.119288,0.302062,0.106416,0.0988419,0.0769615,0.0473984,0.0299092,0.079359,0.100328,0.128316,0.191925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0598744,0.0424914,0.049576,0.0544627,0.0624966,0.08945,0.0649346,0.0687708,0.0883552,0.182514,0.0644184,0.051989,0.0403445,0.0236007,0.0138769,0.0439399,0.0503535,0.0741249,0.0884022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.133569,0.096324,0.105772,0.117169,0.128825,0.189429,0.136127,0.125645,0.140419,0.329073,0.129565,0.11004,0.08388,0.0520845,0.0273474,0.0772498,0.0918798,0.126961,0.174905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.108421,0.0758493,0.0851524,0.0998248,0.108306,0.16183,0.124876,0.125362,0.151989,0.364332,0.135167,0.109064,0.0918728,0.0606458,0.0313819,0.0896072,0.106976,0.139073,0.174477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.111322,0.0823332,0.10107,0.0965256,0.106263,0.144937,0.105463,0.100592,0.128019,0.3128,0.10838,0.0991311,0.0796783,0.0475943,0.0280324,0.0775001,0.0865039,0.125341,0.148653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0761973,0.0519292,0.0540904,0.0645291,0.0710947,0.0964006,0.0693369,0.0788177,0.0867019,0.211091,0.0636884,0.0567653,0.0462392,0.0238151,0.0140156,0.0440666,0.0471348,0.065451,0.0800583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
