sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015
189.624,181.666,174.051,165.999,158.358,151.85,145.427,145.119,148.525,152.792,149.227,155.547,158.176,157.517,154.415,150.935,145.507,143.43,143.537,148.285
163.698,161.546,159.66,156.48,152.565,150.148,147.889,153.149,162.641,172.389,172.136,181.912,189.61,195.026,198.987,202.174,201.829,205.818,217.131,246.352
210.829,202.241,191.574,179.326,168.684,162.93,161.867,171.821,188.132,204.304,209.195,219.667,222.713,220.063,214.625,210.149,205.014,205.051,211.015,231.017
217.119,207.17,199.083,193.072,189.509,190.258,193.371,205.996,226.84,247.513,256.806,270.948,278.481,282.214,289.249,303.642,323.063,351.72,394.744,474.807
290.14,274.634,260.721,249.709,242.405,240.347,239.797,249.367,264.461,279.971,284.019,292.48,294.032,290.16,284.686,281.497,279.826,283.293,290.726,303.715
236.691,227.327,216.136,203.953,192.981,184.734,178.496,180.526,188.657,198.581,198.891,207.706,211.274,211.624,212.767,218.257,226.352,243.537,271.614,318.503
186.926,180.413,174.342,168.124,163.227,159.788,156.766,160.751,168.661,176.552,175.334,181.904,184.727,186.09,187.036,187.92,187.061,190.527,202.676,231.577
244.608,234.067,222.249,209.597,199.169,193.075,191.084,198.414,212.995,230.726,242.504,261.663,275.138,282.44,287.017,292.849,300.221,316.675,348.998,409.439
227.609,222.528,218.067,214.209,210.975,209.946,210.538,222.501,243.271,264.354,272.107,285.673,293.017,296.251,298.599,302.15,304.399,317.743,357.815,447.261
177.938,178.873,180.933,182.323,183.812,186.119,188.111,198.041,214.018,233.928,246.632,266.989,278.665,281.947,281.679,282.284,283.635,290.796,304.817,327.295
228.147,220.164,211.822,203.331,194.658,187.667,181.715,184.184,191.708,200.562,198.031,203.171,202.605,198.49,193.428,189.321,184.179,185.981,198.651,225.492
163.976,156.625,150.604,145.501,142.338,140.927,139.218,145.326,155.643,166.123,167.769,175.029,176.862,175.832,175.943,178.096,178.614,183.093,195.126,221.879
295.571,275.909,259.003,243.092,228.995,218.254,211.3,216.483,229.538,242.77,242.943,249.206,249.252,245.409,243.065,246.558,253.514,272.247,309.516,383.295
138.831,134.965,132.226,128.524,124.056,119.482,112.89,111.66,114.593,117.582,112.868,117.485,120.256,121.96,123.692,126.673,126.586,128.424,132.971,142.977
176.429,172.216,167.321,161.374,156.573,154.788,155.023,161.955,172.004,182.447,183.614,191.783,196.86,196.958,196.681,197.185,196.628,202.7,218.905,252.225
214.04,208.256,201.4,193.004,186.522,184.813,186.601,197.749,213.792,229.886,235.211,247.743,256.249,261.933,267.039,273.852,277.398,279.478,280.778,294.312
313.365,302.068,289.723,274.73,258.276,243.901,233.082,235.119,247.164,263.615,271.065,285.458,289.761,284.688,276.706,273.718,276.614,288.72,308.044,338.932
183.488,174.186,167.206,160.334,153.179,146.839,140.314,143.092,149.85,156.731,154.15,159.714,162.495,163.674,165.448,168.207,167.39,168.327,171.728,183.863
215.413,209.592,202.179,193.651,186.29,182.105,179.765,186.979,198.907,211.623,215.891,227.964,234.846,237.512,237.729,239.425,239.96,243.635,251.288,273.618
263.094,249.47,237.127,224.477,213.93,206.055,201.462,208.172,222.2,238.574,245.391,257.642,262.313,260.695,258.355,260.361,265.851,278.59,300.176,336.057
160.863,155.164,149.769,145.038,142.073,141.768,142.938,151.3,163.829,177.711,181.665,194.7,201.741,204.28,206.538,211.079,216.594,229.424,251.984,297.172
235.121,227.653,218.462,208.939,200.828,196.192,194.222,201.66,214.971,228.516,231.731,240.595,243.163,241.628,239.729,240.353,243.388,256.56,283.228,328.664
215.25,214.187,210.362,205.743,200.176,195.854,192.387,196.207,208.058,222.894,228.888,242.004,250.088,253.417,255.198,258.057,260.159,266.692,279.955,305.906
139.066,137.162,135.867,133.516,130.692,129.013,127.057,129.711,135.77,141.84,138.222,145.132,149.725,153.602,157.394,162.246,165.348,173.081,188.701,216.348
122.237,123.224,124.439,123.898,122.403,121.773,120.134,125.512,134.302,143.016,142.68,151.568,156.446,158.121,160.177,165.863,172.616,185.707,206.976,242.852
262.595,253.087,241.799,232.972,229.793,233.813,240.912,255.171,271.51,285.895,290.452,300.665,304.469,306.187,310.059,316.194,318.301,319.63,327.858,358.242
205.874,204.387,203.714,201.467,200.238,201.523,205.36,217.457,235.107,252.552,257.583,272.233,281.226,285.971,289.722,297.196,308.109,331.087,370.091,435.377
191.747,192.688,194.534,195.499,195.949,197.591,200.002,209.481,223.749,240.379,247.512,265.505,278.206,286.959,295.165,305.377,312.861,321.874,334.21,356.277
221.879,213.493,204.214,194.843,186.65,182.305,180.437,186.692,197.946,210.204,212.908,223.95,230.841,235.035,240.643,248.636,254.357,261.12,270.216,286.688
215.075,215.098,211.434,205.727,200.006,197.768,198.897,211.486,232.21,255.674,269.011,287.984,299.733,306.626,312.025,318.807,323.858,330.719,343.151,369.254
145.914,141.153,136.812,131.367,125.695,121.306,115.168,115.482,118.046,120.158,113.814,119.012,120.911,120.581,119.1,117.781,114.532,113.129,113.501,122.14
148.367,144.138,141.561,138.27,135.807,135.049,133.379,137.974,146.372,155.212,155.722,166.061,172.268,173.362,172.269,171.087,167.568,166.839,166.837,171.453
156.496,153.861,152.542,150.355,148.51,147.985,149.174,158.084,173.33,192.246,203.684,224.257,238.403,245.7,249.415,253.544,260.185,278.483,311.287,365.581
158.656,153.485,148.337,144.739,144.261,146.826,148.79,155.959,165.705,175.184,175.988,186.173,193.554,197.14,201.205,206.28,208.765,215.707,233.722,271.653
266.334,256.989,249.327,240.46,231.954,227.09,226.795,239.455,261.109,285.059,299.367,320.8,334.677,340.698,341.894,341.932,339.088,341.188,351.883,373.628
154.076,151.087,148.397,144.798,141.974,141.699,141.191,149.087,162.642,178.264,185.941,201.406,212.16,219.352,227.019,237.797,249.906,270.74,303.802,358.29
194.135,185.403,177.74,169.96,162.797,157.168,151.611,153.943,161.405,170.604,171.423,180.53,184.02,183.117,181.143,180.938,182.311,192.78,211.165,236.475
160.725,158.49,157.247,154.824,151.654,149.157,147.587,153.41,163.593,175.873,178.233,189.71,199.71,207.129,211.348,212.728,209.672,209.127,214.189,225.629
157.219,149.449,144.834,141.338,139.398,138.332,136.428,141.629,150.705,161.003,160.981,169.952,174.983,177.196,178.847,182.145,184.082,190.763,204.59,231.65
189.269,184.207,177.526,169.815,163.417,159.238,156.359,160.15,168.883,178.673,179.688,189.733,196.41,200.094,202.029,203.943,204.016,210.195,226.258,259.123
257.383,240.728,224.107,209.442,200.322,197.681,196.692,203.434,213.32,223.489,223.264,231.972,236.309,237.293,237.55,240.155,244.867,258.461,278.822,305.523
294.647,280.38,265.584,251.263,240.963,238.466,243.839,263.698,293.761,323.192,336.283,347.398,347.447,339.392,328.854,320.256,314.955,322.369,349.597,412.517
164.165,158.943,155.417,151.84,148.093,147.084,145.635,152.355,164.51,177.848,181.869,193.55,199.699,202.047,204.3,209.591,215.082,226.764,244.87,271
204.817,198.341,191.07,183.094,175.968,171.611,168.199,173.109,183.693,197.373,203.618,223.039,238.701,250.046,257.017,262.008,263.161,269.678,284.649,317.397
201.601,201.404,199.023,195.299,192.227,191.797,193.153,202.911,216.49,229.402,233.986,246.738,254.534,256.941,258.102,262.217,269.558,288.105,326.272,405.601
206.239,200.624,195.893,190.832,186.555,183.712,181.95,189.432,202.598,219.143,228.529,247.069,259.806,264.993,266.678,270.639,279.318,305.3,360.139,462.48
166.548,160.199,153.817,146.399,139.763,135.246,130.728,132.051,137.065,142.679,139.389,148.197,154.482,157.683,159.274,160.454,159.014,161.218,169.614,191.948
155.929,151.872,147.82,141.854,136.279,131.331,128.035,131.87,139.274,147.764,147.442,155.999,159.95,160.256,159.893,161.886,163.002,166.729,170.087,177.893
148.229,147.957,147.159,145.494,143.272,142.766,140.174,144.795,152.758,163.355,166.498,179.712,189.94,196.886,202.872,209.519,214.857,224.361,239.424,263.101
482.36,451.885,423.213,402.697,395.173,402.881,421.24,454.678,496.799,531.612,540.145,544.461,537.945,527.776,517.384,506.802,496.975,503.001,536.94,609.662
165.616,160.648,156.211,151.882,149.284,149.529,153.16,163.574,178.617,193.849,198.39,209.269,214.189,214.415,213.049,214.403,217.278,227.574,246.1,278.406
192.073,193.723,196.248,196.776,196.648,196.498,196.689,205.262,220.526,239.184,251.011,270.45,283.7,290.264,293.568,297.875,301.514,311.298,335.921,390.979
244.511,234.896,224.287,213.396,202.345,193.512,187.457,193.652,206.407,220.173,223.559,234.908,240.372,241.394,242.055,243.361,241.922,242.729,247.78,262.405
323.636,299.753,279.003,263.067,252.84,250.078,254.444,272.645,301.657,332.6,352.609,376.691,389.141,390.74,388.854,389.607,390.851,400.71,430.442,510.682
169.476,166.767,164.15,159.856,154.751,152.928,153.259,160.609,170.521,178.278,173.086,177.76,178.724,177.005,175.219,173.596,168.406,164.195,161.396,165.571
169.806,167.023,166.065,163.844,162.136,161.009,159.19,167.778,183.419,203.181,216.137,234.88,245.947,251.389,256.729,266.315,280.746,309.187,356.149,431.679
235.995,227.718,221.568,215.78,209.925,207.804,209.416,222.778,243.35,262.694,266.298,273.634,274.322,273.665,276.195,284.299,294.378,312.463,341.991,395.842
299.723,289.191,279.069,268.699,259.52,254.39,254.655,268.945,294.107,322.497,338.155,355.649,361.328,360.356,359.601,364.818,375.193,399.233,440.029,505.294
314.808,299.567,285.461,273.913,265.964,263.331,267.117,283.757,309.601,339.623,358.414,378.504,385.996,382.622,378.252,382.525,398.164,433.348,486.382,556.745
246.734,236.464,224.722,213.744,204.658,200.091,198.775,208.902,226.339,245.345,255.995,273.709,285.441,292.968,296.936,299.022,297.873,301.853,315.595,347.084
155.862,151.983,149.006,144.749,140.489,137.099,133.818,138.561,147.355,156.96,155.47,161.816,164.247,165.044,166.399,169.503,170.518,172.468,176.058,187.802
238.712,230.351,220.319,211.595,205.178,203.017,204.095,215.547,233.788,252.869,261.011,275.237,283.907,289.234,294.058,300.824,308.235,324.326,350.697,390.365
164.325,162.021,159.452,154.598,148.348,142.614,136.524,139.57,148.084,159.557,162.9,174.64,181.588,183.15,181.306,179.837,177.376,179.246,187.329,205.606
223.901,214.884,207.399,199.364,192.543,189.614,189.531,199.91,216.752,234.528,240.052,251.481,256.779,257.513,258.021,260.827,264.13,275.087,296.603,331.321
298.939,299.312,298.595,298.958,303.804,315.264,333.105,366.092,412.047,463.407,500.677,533.597,551.96,561.1,570.493,585.085,601.384,624.76,663.53,747.325
275.213,267.035,257.403,249.436,247.173,253.657,266.029,289.694,319.194,347.827,363.4,381.397,389.59,388.07,383.119,382.603,385.935,397.76,416.828,449.353
243.122,233.118,224.109,215.864,210.606,210.709,213.788,224.678,243.125,263.408,275.282,291.951,298.722,296.929,293.096,294.59,304.269,330.949,373.545,436.253
222.961,213.368,205.43,199.073,195.131,195.805,197.653,207.117,219.982,235.056,242.422,255.266,258.165,252.197,244.658,239.651,234.517,235.634,247.031,280.273
345.091,325.986,303.401,282.615,267.602,260.011,258.519,271.065,291.659,312.63,319.363,329.133,329.185,323.318,317.185,317.17,325.057,352.679,408.584,515.676
224.084,216.704,208.546,200.55,194.155,192.633,194.414,207.225,226.526,248.225,262.755,286.772,305.06,316.481,320.75,318.916,309.125,302.743,307.749,337.079
188.247,178.029,168.187,159.532,150.855,143.569,137.03,136.94,141.612,146.182,141.838,145.004,145.17,144.729,143.917,143.768,141.22,142.446,149.567,165.049
242.353,234.157,227.574,220.831,215.01,210.456,207.638,214.244,227.551,244.342,254.204,270.043,277.811,277.935,275.719,276.972,281.988,297.458,328.599,388.895
355.254,341.664,325.585,309.797,297.733,293.246,296.392,314.603,340.979,366.55,377.183,389.222,391.694,384.899,374.768,365.23,355.428,353.364,361.692,386.156
210.142,206.435,202.233,197.58,194.067,191.115,187.691,190.706,199.812,210.501,212.409,222.179,226.866,226.634,224.842,224.667,223.357,228.285,242.585,272.68
317.815,308.522,299.94,290.503,281.686,277.636,279.467,297.006,324.708,354.188,369.479,386.338,390.776,385.622,378.976,379.869,388.548,408.579,438.223,483.927
133.126,128.998,126.139,123.186,121.115,120.469,119.392,124.597,133.809,143.485,143.5,151.704,156.131,158.889,161.684,165.053,166.23,170.731,179.83,197.918
179.787,176.815,174.361,171.255,168.965,169.575,170.858,180.321,196.589,214.488,221.1,234.275,240.123,242.314,244.768,249.511,251.868,255.298,264.692,288.76
219.288,212.828,204.185,193.739,184.239,177.442,172.891,177.474,189.724,204.527,210.041,223.321,230.258,232.303,234.698,241.45,253.52,280.947,333.577,420.828
170.844,167.548,165.293,163.036,160.497,160.31,162.147,170.009,182.221,193.158,192.9,201.005,205.523,207.226,209.948,215.775,222.194,235.185,256.817,296.622
134.068,130.562,126.933,122.796,118.772,115.797,111.56,112.986,119.057,126.952,128.628,140.481,148.429,152.446,156.037,160.985,165.015,173.317,188.968,214.454
213.895,207.883,201.528,193.318,183.796,175.599,168.7,170.801,180.868,195.383,203.625,217.183,223.442,223.569,221.071,218.19,212.505,211.046,218.251,240.04
367.488,354.466,336.094,316.79,302.346,298.561,304.325,329.071,365.343,402.642,423.834,443.905,449.365,444.931,438.23,434.583,435.028,451.405,487.636,548.508
273.73,263.198,252.344,240.553,230.559,226.589,229.908,245.351,268.272,290.295,299.643,312.898,318.386,317.613,312.782,308.19,305.553,316.199,349.907,414.182
285.762,277.53,267.339,258.321,254.737,257.968,264.102,278.529,299.309,323.256,337.363,355.941,362.901,360.301,354.185,348.7,342.605,343.679,360.538,405.509
160.905,156.418,152.116,146.286,140.882,137.564,133.92,136.742,143.323,150.97,150.841,159.967,165.036,167.147,169.288,172.513,172.446,175.065,179.149,189.264
347.787,337.439,331.513,327.698,326.706,330.904,339.909,359.786,387.931,416.901,431.893,450.573,459.695,460.24,458.802,462.219,470.236,490.442,530.645,600.265
136.554,136.546,135.618,132.47,129.268,127.809,124.998,127.973,133.621,139.289,137.224,143.183,147.315,151.271,157.293,167.451,178.102,191.924,206.249,223.374
279.865,270.357,259.018,245.525,234.193,228.68,231.858,251.674,280.855,307.259,317.726,327.648,329.085,328.433,332.398,343.453,356.611,377.054,413.604,481.361
233.098,228.298,226.474,227.134,227.623,228.127,230.457,244.326,268.012,294.446,311.336,334.821,351.289,359.537,362.953,363.773,361.009,367.541,394.529,461.919
240.592,230.597,219.732,208.084,196.746,187.965,182.961,188.475,199.464,210.278,210.381,219.028,222.465,223.823,226.262,232.159,237.429,244.976,257.75,287.619
157.006,150.425,143.999,137.537,131.495,127.685,122.895,124.867,129.408,134.863,132.999,142.41,148.568,151.819,152.971,154.418,154.06,156.992,162.615,171.967
198.509,197.007,195.798,194.229,194.66,199.24,203.616,213.826,226.676,241.255,245.401,259.015,269.844,278.673,288.401,298.853,306.365,316.346,329.812,351.289
142.808,143.514,145.091,144.073,141.72,140.409,138.498,144.471,154.86,164.899,165,173.003,176.792,178.025,180.46,185.789,190.821,199.685,208.883,218.23
148.93,144.171,139.354,134.8,131.135,129.216,127.373,131.435,138.969,147.921,146.884,156.221,162.363,165.614,168.181,172.434,176.016,182.871,191.548,203.758
195.998,188.049,182.652,177.911,175.333,174.887,173.635,179.208,190.016,203.937,209.557,222.636,227.654,225.651,222.265,220.89,220.259,225.04,235.5,256.601
171.716,162.653,153.156,141.726,131.958,124.984,118.534,119.871,125.068,130.304,125.964,129.876,130.752,129.674,129.177,129.573,127.29,126.828,130.955,142.122
199.549,194.104,190.274,186.519,184.177,185.396,188.618,202.078,223.445,248.678,266.142,289.274,303.508,309.801,311.426,310.863,308.412,312.101,329.366,366.944
255.511,247.669,239.197,228.795,217.107,205.608,196.758,199.156,208.575,220.973,221.655,227.19,224.754,216.601,209.411,206.583,204.032,205.599,211.039,223.252
295.328,280.227,263.355,246.48,232.093,222.858,220.253,232.481,253.329,274.633,281.921,290.213,288.123,279.984,271.788,266.782,262.206,266.542,284.093,322.926
252.565,248.509,241.811,232.144,223.273,218.214,218.401,230.503,250.823,269.549,273.46,281.601,285.181,290.234,302.247,320.887,339.156,362.763,398.511,461.624
158.206,157.756,157.657,155.595,153.359,151.272,148.238,149.181,151.923,154.361,147.936,151.773,153.946,154.726,156.434,161.338,166.757,178.153,199.271,235.564
286.918,280.163,273.249,267.504,265.125,268.342,276.293,295.932,322.028,347.655,360.44,379.489,394.482,408.714,424.163,441.675,460.235,488.412,527.58,582.379
209.236,201.273,191.156,180.358,170.006,162.963,156.165,157.688,164.175,172.082,170.511,176.081,175.736,172.293,170.148,172.416,176.462,186.357,200.267,218.168
183.908,178.208,171.339,162.445,154.602,150.02,148.416,154.161,162.404,170.072,169.843,177.563,181.243,181.759,181.259,180.83,177.061,175.719,178.604,197.241
247.905,240.884,236.42,232.197,228.399,225.805,224.424,231.436,246.094,265.015,276.74,294.397,302.39,302.714,299.809,296.576,292.919,296.89,310.05,335.023
231.782,230.104,228.106,225.666,225.038,227.108,230.351,241.514,259.878,279.697,288.515,303.012,310.506,312.006,310.294,308.103,303.003,299.219,299.421,314.32
157.451,152.954,149.893,146.869,147.296,150.019,153.562,164.269,178.941,193.72,199.86,214.285,223.123,226.168,228.749,233.826,238.169,248.136,266.613,298.707
158.895,151.26,145,139.1,134.32,133.621,133.661,141.335,151.631,162.586,162.994,172.034,177.434,180.09,182.569,186.948,189.814,196.178,208.471,234.872
140.802,137.491,136.421,135.072,134.731,136.64,142.164,156.499,174.474,191.061,194.846,205.651,212.469,216.501,220.812,226.94,232.468,244.248,265.059,307.632
153.139,146.729,142.161,136.885,133.332,131.527,129.397,133.825,140.656,147.493,148.003,156.957,161.988,163.176,161.903,160.908,158.227,160.366,169.338,191.645
148.073,143.463,138.491,132.611,127.165,122.953,118.955,122.711,130.626,138.461,135.822,143.417,146.993,147.507,147.632,148.471,145.399,143.484,142.887,143.958
205.047,201.91,202.108,204.267,206.713,209.335,209.653,215.249,224.645,236.144,240.514,255.697,266.817,271.907,273.366,271.964,264.742,256.471,250.319,252.947
269.02,256.879,243.703,229.641,218.921,213.713,213.103,226.94,252.428,280.508,291.376,301.9,302,298.321,297.571,303.324,315.721,342.572,389.385,468.245
127.222,125.182,123.264,120.052,117.93,118.091,118.306,124.404,132.248,139.462,137.065,142.293,143.989,143.151,142.46,143.484,142.27,142.962,146.222,158.137
218.52,212.907,206.74,199.454,192.599,189.468,188.63,198.837,216.907,234.943,241.716,257.903,270.836,278.733,283.02,285.262,284.852,289.85,304.14,331.62
306.558,294.404,282.243,272.791,268.983,269.827,271.742,281.239,297.097,315.527,324.074,336.2,337.459,331.778,325.115,322.249,321.27,326.79,339.18,368.977
219.181,214.491,207.684,197.896,188.905,182.553,178.113,183.757,194.983,206.029,206.744,215.841,221.367,223.144,223.541,224.333,222.251,222.697,227.77,239.402
175.084,171.581,168.012,163.635,161.59,161.415,159.318,161.857,166.936,174.463,175.678,188.488,197.848,201.111,201.19,200.41,197.14,196.643,200.655,216.293
198.376,188.465,178.093,168.444,162.003,159.458,158.494,166.835,179.773,192.828,195.805,204.011,204.879,200.958,197.678,199.65,203.791,212.771,225.106,249.317
202.789,193.278,183.602,173.119,162.868,155.669,149.849,153.557,161.654,170.082,169.85,176.709,179.214,177.961,175.63,173.312,168.021,165.577,169.519,184.126
251.934,239.269,227.734,217.373,209.69,207.873,208.996,218.608,233.348,249.702,259.305,274.376,278.864,275.281,269.865,268.085,268.4,278.258,299.579,340.196
249.3,236.804,225.836,216.245,209.986,208.665,209.901,219.942,236.329,254.88,265.188,285.693,299.294,305.992,309.851,315.436,321.359,334.134,354.377,387.908
198.571,193.398,188.74,183.574,179.308,177.667,177.946,188.11,203.84,220.733,226.25,237.093,240.942,241.509,244.454,251.723,259.912,276.061,304.645,350.994
295.535,285.672,274.813,266.555,264.571,266.339,269.191,281.057,299.411,321.008,331.882,349.057,357.289,359.262,359.092,360.101,359.509,363.028,372.976,395.103
236.746,224.389,212.425,200.697,191.531,187.857,187.778,198.629,217.057,235.393,241.656,252.767,256.459,255.854,254.235,255.462,258.166,269.139,289.361,325.001
292.341,290.369,284.035,273.004,261.367,254.931,253.553,265.068,285.227,310.467,330.853,356.007,367.19,362.648,349.893,338.008,329.793,334.362,357.914,412.174
429.15,405.313,378.753,351.767,327.788,309.374,298.335,303.871,323.595,350.286,368.984,389.444,395.487,389.588,379.12,371.05,366.423,378.013,418.655,504.499
282.948,274.245,266.493,259.042,253.347,251.669,255.631,274.158,301.124,327.489,339.307,354.816,359.811,357.28,353.771,354.984,359.881,376.539,404.864,447.899
295.24,281.102,266.203,252.279,241.726,236.397,237.839,252.367,276.298,302.511,316.031,331.823,334.687,329.929,326.695,328.288,329.51,334.594,348.343,384.011
173.958,170.482,165.857,158.07,150.678,144.643,139.903,142.493,149.925,159.301,161.114,170.594,176.553,179.186,179.6,178.978,174.436,171.212,167.735,166.021
234.404,223.365,213.492,204.88,198.775,195.755,194.716,204.403,221.171,239.011,244.936,254.983,255.364,249.762,243.817,240.215,237.313,244.633,269.001,321.22
174.505,168.462,163.338,157.306,152.092,148.491,144.64,146.501,152.374,157.547,155.744,162.207,164.877,163.521,161.013,159.002,154.997,155.718,162.214,179.754
139.791,133.94,129.534,125.128,121.921,120.023,117.777,120.105,123.905,127.465,122.553,126.09,126.297,125.788,126.794,131.462,136.574,147.078,165.53,203.123
358.707,340.252,327.802,321.616,321.55,327.274,336.747,358.116,390.499,424.949,443.036,456.744,453.268,440.747,430.628,430.1,439.289,466.389,517.432,606.96
322.826,301.825,284.316,267.844,253.956,244.065,238.877,249.25,271.773,295.712,306.757,317.969,319.169,313.631,306.366,304.254,310.246,333.1,374.266,442.496
308.341,294.507,279.893,266.02,253.015,244.21,238.345,243.861,258.921,276.645,283.289,297.332,305.003,307.065,303.337,297.304,289.928,291.329,307.751,355.647
160.418,156.086,151.98,145.631,138.737,133.506,128.834,132.753,142.297,154.212,158.172,171.152,179.496,184.532,188.545,194.052,199.116,208.025,221.685,250.668
142.5,137.278,134.141,129.643,124.543,120.476,115.872,117.544,122.273,127.424,124.903,131.737,136.665,140.352,145.196,152.703,159.509,170.987,190.334,227.042
127.251,127.613,127.114,125.01,122.843,122.19,122.887,130.844,143.943,158.602,163.767,176.749,186.501,194.013,200.386,205.97,207.014,210.815,220.751,245.147
123.357,123.142,122.526,120.627,117.946,116.417,113.39,116.075,121.644,127.513,126.147,136.058,143.924,148.148,151.147,154.692,156.655,162.177,170.187,185.084
208.695,200.375,189.508,177.032,165.863,159.025,153.079,156.627,164.577,173.749,175.083,185.039,191.758,195.158,196.704,196.238,190.298,184.661,180.167,180.516
182.061,175.235,169.149,163.111,158.202,155.794,154.362,161.602,173.537,185.025,186.338,196.54,202.997,207.566,212.155,220.039,229.496,249.542,289.879,374.202
232.317,221.066,209.706,199.103,191.615,189.306,190.771,203.114,223.339,244.826,255.384,272.781,282.222,286.221,289.499,294.701,298.989,308.561,325.016,358.302
171.845,168.097,163.899,158.209,153.836,152.231,153.707,162.632,175.652,189.314,192.545,205.778,213.727,215.673,217.005,221.859,229.497,246.239,276.296,331.291
125.996,124.875,123.469,120.895,116.883,113.541,109.204,109.541,113.487,117.873,112.291,119.004,126.025,133.184,140.396,147.69,151.837,158.665,169.795,189.95
121.773,121.449,120.591,117.148,112.258,107.624,101.903,102.213,105.315,108.615,103.749,109.568,113.771,117.659,122.386,129.015,133.272,140.85,153.204,178.526
167.982,165.225,161.332,156.09,150.75,148.041,146.377,150.81,158.753,166.317,163.533,168.706,169.828,168.247,166.294,165.062,160.812,160.364,166.022,188.239
374.391,362.046,351.217,342.328,336.615,335.52,340.45,363.658,402.93,448.416,475.809,500.356,506.072,498.57,489.904,491.328,506.326,543.103,604.036,700.796
261.576,258.194,253.404,246.064,237.887,232.472,230.593,242.391,264.658,290.548,307.872,329.286,340.371,340.237,333.101,325.974,322.027,331.029,359.151,420.844
166.76,161.89,157.816,153.41,148.989,146.799,145.651,153.411,166.501,181.795,188.396,200.807,205.235,204.516,204.476,207.085,209.983,219.107,236.005,261.934
177.507,168.766,159.913,151.788,144.095,137.736,132.841,136.645,145.726,156.07,157.849,168.244,173.421,173.975,173.904,175.477,176.726,183.456,195.596,215.142
301.489,292.978,288.079,285.422,283.913,285.748,289.347,300.776,319.68,344.487,364.641,389.304,404.293,412.474,417.811,420.99,419.393,422.839,445.715,509.819
207.466,198.104,187.186,174.001,160.15,149.393,142.715,145.79,154.699,164.292,163.367,170.679,171.209,167.281,162.459,159.16,155.708,158.494,169.204,193.095
220.017,209.32,199.578,190.14,182.517,177.757,174.136,178.755,186.843,193.758,188.966,192.905,192.426,189.089,187.463,188.149,187.165,189.383,192.494,200.751
315.16,290.381,268.221,250.419,239.599,234.332,232.061,238.936,251.078,264.625,265.487,270.389,266.877,258.244,249.174,241.579,234.648,234.381,245.061,274.907
145.282,140.276,136.347,133.237,132.128,134.329,136.903,145.819,159.966,175.642,180.829,191.413,194.654,192.656,190.203,189.76,189.583,196.783,214.432,249.193
219.316,213.359,208.78,206.144,206.363,211.745,220.145,237.098,255.546,271.338,275.888,287.699,293.075,293.399,292.976,293.181,289.801,288.15,293.86,315.871
319.581,305.064,291.306,279.224,271.523,269.222,272.057,286.675,310.081,335.981,349.901,364.383,367.138,358.762,344.881,332.258,323.324,326.789,346.354,394.167
341.093,330.168,318.772,308.152,303.242,304.68,312.209,332.549,360.358,385.765,393.938,403.556,401.944,393.79,389.192,396.132,415.942,454.366,514.651,618.752
197.46,194.105,190.426,185.694,180.749,176.126,173.659,179.911,193.35,210.179,217.801,232.224,238.565,236.521,232.559,229.994,227.904,235.091,258.668,312.169
180.158,181.203,181.281,179.131,176.08,174.689,174.824,182.798,196.267,211.331,218.164,232.645,240.402,241.252,238.725,235.268,231.365,235.575,250.761,287.888
187.948,179.817,171.501,164.966,160.897,160.126,160.427,166.59,175.43,183.224,180.748,188.231,193.112,195.51,196.861,198.453,198.625,204.83,220.267,252.586
375.776,358.271,341.279,329.092,326.43,335.258,352.909,384.407,424.873,467.015,497.46,529.773,547.266,548.992,543.892,542.89,551.464,578.471,620.343,679.458
196.775,190.165,185.39,180.983,178.079,175.479,175.825,185.022,200.38,216.075,220.953,231.308,235.211,234.902,233.544,232.937,231.37,239.595,267.951,329.456
260.305,256.101,251.933,247.49,244.775,246.511,251.949,268.227,292.329,318.132,334.498,354.439,362.166,362.189,361.061,363.965,369.291,385.682,422.119,499.444
319.035,305.131,293.784,285.644,282.98,287.516,298.504,323.159,358.397,398.014,425.964,453.328,465.311,466.97,466.811,472.024,483.861,516.519,581.364,692.456
172.226,166.88,161.819,155.668,148.718,141.447,133.733,132.833,135.084,140.07,139.746,148.254,151.985,151.634,150.161,148.778,144.431,142.135,144.801,154.026
183.877,181.473,179.69,177.11,173.727,171.048,169.295,173.494,181.314,188.151,185.39,194.433,199.826,202.796,204.12,203.661,197.958,193.166,193.453,210.537
185.905,182.083,175.409,168.008,162.567,162.433,165.592,174.811,188.162,199.754,199.853,207.742,211.877,214.009,216.397,221.51,226.366,236.798,256.649,290.888
195.871,188.928,181.625,174.007,167.661,164.359,162.18,166.528,176.209,186.959,187.145,195.643,196.517,192.618,189.142,189.873,192.647,202.27,217.592,242.735
244.564,238.341,229.354,219.187,209.667,203.3,200.048,206.171,219.574,235.863,247.022,265.659,277.624,281.57,280.735,278.635,275.114,277.716,289.28,315.71
153.9,151.249,149.865,149.053,148.253,149.729,151.346,160.704,173.664,188.371,195.104,208.547,216.123,219.427,219.738,218.547,214.868,218.114,236.981,286.942
265.913,258.334,249.6,241.334,234.223,230.5,231.453,245.974,269.74,294.739,307.27,326.283,339.315,345.473,349.3,355.035,361.225,371.777,387.548,424.172
