ro_gr1,h_gr1,m_gs1,rbar_ag1,rinit_ag1,rho_gr1,vartheta_gr1,bo,bmsy,msy1,fmsy1,umsy1,q1,q2,q3,q4,SSB1,sel_g1,sel_sd1,sel_g2,sel_sd2,sel_g3,sel_sd3,sel_g4,sel_sd4,sel_g5,sel_sd5,f
0.505247,0.890957,0.323512,0.304368,0.14732,0.0588235,1.47059, 405.004, 94.408, 56.49, 18.9311, 1,0.158514,0.136287,0.186201,0.142119,196.016,9.30149,0.962328,10.5014,2.38262,9,0.5,9.27036,1.48948,9.01184,1.10214,148.91
0.770313,0.843748,0.316614,0.3521,0.141808,0.0588235,1.47059, 653.876, 166.673, 84.9202, 15.8427, 1,0.299296,0.142693,0.153282,0.157309,255.342,9.42171,0.950339,14.4617,2.78467,9,0.5,9.64669,1.49659,10.5339,1.37175,147.394
0.293171,0.964622,0.309532,0.191726,0.110791,0.0588235,1.47059, 264.122, 53.449, 37.5628, 21.2322, 1,0.185869,0.157131,0.199586,0.161964,122.347,9.4638,1.04853,10.1991,2.09385,9,0.5,9.04205,1.72076,8.79392,1.06603,142.417
0.427598,0.819765,0.317426,0.187757,0.137149,0.0588235,1.47059, 360.512, 95.2182, 45.812, 14.909, 1,0.217771,0.156455,0.192139,0.199199,123.525,9.43283,0.937415,11.2807,2.38874,9,0.5,8.80217,1.40751,9.68655,1.22611,152.065
0.851328,0.767445,0.350165,0.74473,0.290682,0.0588235,1.47059, 550.39, 152.684, 73.2692, 17.8081, 1,0.0955634,0.0830919,0.0669885,0.0724322,408.176,9.42884,0.909101,11.6361,2.34236,9,0.5,8.53232,1.27905,9.56194,1.10508,153.037
0.625561,0.817395,0.30216,0.272443,0.0969484,0.0588235,1.47059, 600.103, 161.427, 71.9486, 10.5653, 0.999974,0.122429,0.14255,0.15422,0.122248,196.753,9.45514,0.983247,9.21652,1.79436,9,0.5,9.03125,1.49929,8.86185,1.06478,148.259
0.509917,0.77671,0.323833,0.418277,0.218439,0.0588235,1.47059, 407.668, 114.577, 49.8663, 10.1029, 0.999959,0.105728,0.0893294,0.0976963,0.0751768,261.795,9.56663,1.02803,11.0224,2.39434,9,0.5,8.8678,1.45176,8.63478,1.01922,157.164
0.28425,0.920574,0.279635,0.171163,0.0515357,0.0588235,1.47059, 332.201, 76.2145, 41.3219, 19.061, 1,0.235974,0.197936,0.163095,0.17056,146.708,9.42085,0.918649,11.7219,2.65316,9,0.5,8.20675,1.29275,9.31539,1.22401,153.248
0.234404,0.807354,0.266308,0.171408,0.0754146,0.0588235,1.47059, 309.211, 86.1171, 32.4364, 5.54209, 0.996082,0.123306,0.160669,0.12756,0.107625,176.105,9.23125,0.971558,9.59458,2.11658,9,0.5,8.52252,1.52735,8.74842,1.15408,151.591
0.712604,0.943663,0.329466,0.427134,0.193016,0.0588235,1.47059, 543.974, 112.257, 81.7221, 28.3325, 1,0.172817,0.108282,0.0838884,0.0758477,263.721,9.39135,0.98131,13.4588,2.75071,9,0.5,8.34871,1.38332,8.78045,1.12539,152.782
0.679791,0.825945,0.299399,0.489882,0.147432,0.0588235,1.47059, 667.792, 179.027, 79.4657, 10.5043, 0.999973,0.631152,0.0933717,0.06521,0.0503898,427.926,9.70893,1.05295,24.2588,4.33678,9,0.5,9.03514,1.54625,8.90312,1.21876,157.068
1.77925,0.894937,0.322144,0.982818,0.235313,0.0588235,1.47059, 1442.45, 335.92, 200.796, 28.1623, 1,0.0578326,0.073583,0.0493137,0.0444866,700.449,9.78888,0.983022,10.3143,2.04379,9,0.5,8.48408,1.32147,8.99016,1.07287,148.991
1.11764,0.865682,0.352469,0.797246,0.299944,0.0588235,1.47059, 709.571, 167.03, 107.075, 42.8426, 1,0.116618,0.106699,0.09552,0.0881448,456.319,9.48617,0.869675,11.4908,2.08356,9,0.5,9.52497,1.41213,9.83618,1.10236,141.304
0.22393,0.813821,0.292409,0.222566,0.0846925,0.0588235,1.47059, 233.735, 63.2246, 27.1703, 8.69423, 0.999832,0.331475,0.16403,0.135502,0.120783,170.939,9.16868,0.925644,13.998,2.69605,9,0.5,8.42608,1.44147,8.8205,1.11865,147.377
0.928812,0.961425,0.325879,0.589181,0.202706,0.0588235,1.47059, 730.161, 143.8, 110.854, 39.9351, 1,0.139037,0.108444,0.0824406,0.0861753,372.663,9.54368,0.962028,12.2966,2.35483,9,0.5,8.73425,1.29355,9.7125,1.14342,144.448
0.920843,0.767289,0.316309,0.342246,0.142739,0.0588235,1.47059, 783.643, 221.551, 93.8164, 9.01159, 0.999878,0.272036,0.140595,0.13225,0.120128,250.798,9.09153,0.899858,14.2249,2.75709,9,0.5,9.21399,1.43926,9.60074,1.14401,141.755
0.27364,0.867565,0.288963,0.176925,0.0896005,0.0588235,1.47059, 294.382, 74.1718, 35.6305, 13.5916, 0.999999,0.203479,0.170575,0.211825,0.165077,138.622,9.53983,0.972992,11.3095,2.82381,9,0.5,9.22805,1.4888,9.12696,1.18538,138.003
0.406662,0.889788,0.295013,0.276439,0.0962965,0.0588235,1.47059, 414.943, 99.9039, 52.3274, 12.0154, 0.999994,0.142749,0.146439,0.120123,0.107047,217.113,9.25985,0.98666,10.7783,2.32258,9,0.5,8.6327,1.45367,8.99102,1.10073,143.299
0.436222,0.846923,0.267871,0.211635,0.0800349,0.0588235,1.47059, 567.224, 150.704, 62.0661, 8.03228, 0.999675,0.14968,0.150924,0.117192,0.0991691,245.47,9.56849,1.02313,11.9233,3.21223,9,0.5,8.65799,1.58443,8.84855,1.10625,151.865
0.273605,0.743365,0.255605,0.142886,0.0459355,0.0588235,1.47059, 398.791, 120.028, 37.5377, 3.25359, 0.961365,0.232666,0.205258,0.166621,0.146302,145.28,9.13321,0.961063,11.4986,2.61004,9,0.5,8.34735,1.5029,8.72505,1.12046,139.008
0.679393,0.896683,0.309029,0.305013,0.145678,0.0588235,1.47059, 614.687, 142.488, 82.9951, 21.8482, 1,0.167138,0.127784,0.128213,0.104415,216.609,9.20523,0.884161,11.674,2.41221,9,0.5,8.82845,1.45227,8.82466,1.07901,148.566
1.12924,0.952008,0.357784,1.08078,0.391713,0.0588235,1.47059, 687.722, 131.806, 116.286, 72.0447, 1,0.0756842,0.0653215,0.0544342,0.0427814,579.351,9.42722,0.881859,12.5836,2.61538,9,0.5,9.18471,1.29403,9.05044,1.04747,162.883
1.70962,0.886316,0.390044,1.75623,0.643218,0.0588235,1.47059, 814.666, 177.835, 141.369, 64.7312, 1,0.214525,0.0626572,0.0673211,0.053669,766.375,9.45806,0.879019,15.3823,2.31981,9,0.5,9.77933,1.39863,9.60434,1.05381,149.586
0.47189,0.776404,0.281796,0.284948,0.0808088,0.0588235,1.47059, 540.937, 154.382, 58.5225, 7.28572, 0.999315,0.105154,0.150821,0.112959,0.0999069,247.441,9.16558,0.877819,9.50409,2.01391,9,0.5,8.70599,1.37155,9.13182,1.11857,146.619
0.466016,0.857506,0.297851,0.292815,0.0850458,0.0588235,1.47059, 463.949, 117.092, 57.421, 10.5662, 0.999974,0.187221,0.144759,0.131453,0.106844,223.397,9.11141,0.942252,11.9561,2.40632,9,0.5,8.94327,1.43707,8.99922,1.12915,145.635
0.610329,0.868421,0.33595,0.356876,0.268752,0.0588235,1.47059, 441.999, 105.629, 62.9421, 18.2868, 1,0.14203,0.118929,0.147507,0.114896,228.303,9.10784,0.924842,10.9182,2.24742,9,0.5,9.44552,1.47212,9.24083,1.105,154.717
2.194,0.81672,0.367302,1.01008,0.472665,0.0588235,1.47059, 1241.31, 319.77, 181.756, 27.8806, 1,0.114421,0.0779739,0.070256,0.0590638,514.935,10.0284,1.03418,12.5893,2.29676,9,0.5,9.11172,1.34497,9.10442,0.980707,150.368
1.20075,0.664947,0.326041,0.904621,0.228854,0.0588235,1.47059, 942.687, 302.207, 101.406, 7.33781, 0.99935,0.0786699,0.0838896,0.0660416,0.0464242,610.087,9.72858,1.00222,11.0876,2.04147,9,0.5,9.42369,1.43062,8.85422,1.02902,154.387
0.266345,0.943472,0.26321,0.170309,0.0665558,0.0588235,1.47059, 361.554, 81.0198, 42.8759, 11.057, 0.999984,0.221709,0.161649,0.122178,0.129166,177.697,9.24686,0.995865,12.6329,2.76624,9,0.5,8.17552,1.55803,9.36217,1.23015,146.748
0.45368,0.90332,0.319269,0.344927,0.154726,0.0588235,1.47059, 376.676, 86.4916, 52.2363, 18.5227, 1,0.150615,0.124713,0.123611,0.116891,254.651,9.41852,1.00066,11.0561,2.15746,9,0.5,8.74893,1.3636,9.29722,1.05379,142.205
0.52145,0.958477,0.288,0.364797,0.118525,0.0588235,1.47059, 565.754, 117.295, 75.3334, 22.7713, 1,0.108492,0.116302,0.0679324,0.0651473,302.748,9.24427,0.923657,11.0848,2.41927,9,0.5,7.5728,1.29365,8.44716,1.09436,147.294
0.713506,0.971082,0.323168,0.439972,0.18922,0.0588235,1.47059, 573.571, 109.455, 87.5053, 37.8412, 1,0.134142,0.116939,0.110737,0.082849,273.714,9.31483,0.937113,11.9162,2.62789,9,0.5,9.22628,1.51235,8.84091,1.07357,150.786
2.07683,0.954159,0.403718,1.7046,1.1954,0.0588235,1.47059, 895.019, 159.484, 176.655, 129.606, 1,0.0737501,0.0505177,0.0638857,0.0532818,656.325,9.38006,0.85568,11.8913,2.06297,9,0.5,9.93128,1.46567,9.77296,1.06609,148.418
4.03292,0.697251,0.425561,2.30371,1.09268,0.0588235,1.47059, 1486.08, 428.94, 226.879, 35.8783, 1,0.0795554,0.057788,0.0667676,0.0613727,877.561,9.32841,0.819248,11.4573,1.92294,9,0.5,9.33772,1.18263,9.6873,0.998595,154.026
0.421378,0.826477,0.296083,0.435914,0.114176,0.0588235,1.47059, 425.983, 112.75, 50.8128, 9.10391, 0.999889,0.0967567,0.130591,0.0906366,0.0883064,407.426,9.09594,0.925054,10.0964,2.10062,9,0.5,8.76925,1.37433,9.52553,1.15029,151.936
0.698864,0.959547,0.354777,0.53142,0.313045,0.0588235,1.47059, 435.734, 80.3119, 74.4868, 81.3795, 1,0.10157,0.103303,0.096551,0.0931237,248.135,9.04161,0.802174,10.4499,2.19157,9,0.5,8.63515,1.43007,9.12741,1.03518,148.342
0.256127,0.941013,0.268761,0.139081,0.050676,0.0588235,1.47059, 330.335, 73.6661, 40.0402, 12.6676, 0.999997,0.147069,0.184923,0.195529,0.170592,124.738,9.2149,0.966513,8.76184,1.87596,9,0.5,8.7983,1.56705,9.08859,1.1669,142.727
0.36488,0.853785,0.290947,0.2725,0.0856163,0.0588235,1.47059, 385.761, 99.3863, 46.2692, 13.073, 0.999998,0.173109,0.137994,0.10751,0.110128,234.462,9.62603,0.989363,12.2777,2.66797,9,0.5,8.35832,1.41026,9.37486,1.19813,145.097
0.7511,0.890518,0.29818,0.359407,0.108154,0.0588235,1.47059, 745.647, 178.992, 95.3054, 16.1404, 1,0.144312,0.125456,0.103406,0.0825831,312.724,9.49059,0.978268,12.1069,2.45484,9,0.5,9.4249,1.6912,9.20221,1.15675,143.704
0.48483,0.942675,0.288014,0.366825,0.10423,0.0588235,1.47059, 525.958, 115.647, 67.8771, 16.3039, 1,0.271046,0.123541,0.0931961,0.089754,333.06,9.55374,1.04152,14.9251,2.8516,9,0.5,8.29225,1.32042,9.13796,1.12408,162.173
0.528756,0.846075,0.340095,0.322842,0.175863,0.0588235,1.47059, 370.358, 91.6028, 52.3962, 24.0772, 1,0.253104,0.146089,0.211151,0.178814,175.477,9.30458,0.891621,12.0608,2.28149,9,0.5,9.55734,1.44402,9.55101,1.08948,157.899
0.328316,0.966343,0.281229,0.261779,0.0931686,0.0588235,1.47059, 378.268, 78.6276, 48.9664, 16.0782, 1,0.0993878,0.132128,0.115007,0.102176,233.092,9.31363,1.01185,9.08969,1.95039,9,0.5,8.53781,1.48929,8.98979,1.1365,144.215
0.267094,0.841616,0.283348,0.194916,0.0794597,0.0588235,1.47059, 301.971, 79.2276, 34.9628, 9.25707, 0.999905,0.275109,0.147027,0.15645,0.116092,176.979,9.2711,0.949058,14.6216,3.42411,9,0.5,9.15957,1.55437,8.80865,1.15027,155.274
0.668193,0.769066,0.298182,0.490858,0.158376,0.0588235,1.47059, 663.331, 189.202, 74.6593, 5.86893, 0.997174,0.106898,0.106016,0.073603,0.0596037,379.442,8.97531,0.933008,12.2848,2.72433,9,0.5,8.92199,1.52131,8.96502,1.19327,151.19
0.295675,0.82696,0.303644,0.240771,0.093756,0.0588235,1.47059, 280.059, 73.8797, 34.2255, 10.7661, 0.999979,0.139755,0.134551,0.1055,0.123789,176.735,9.25003,0.944577,10.9867,2.46165,9,0.5,8.0438,1.41038,9.62841,1.29992,151.446
0.676269,0.78598,0.284947,0.278729,0.105373,0.0588235,1.47059, 753.795, 212.794, 82.7684, 6.63153, 0.998682,0.366726,0.135918,0.104497,0.0936342,247.298,9.18359,0.93682,17.7815,3.71554,9,0.5,8.81861,1.54837,9.25503,1.24631,147.103
0.396836,0.810665,0.29994,0.279166,0.116225,0.0588235,1.47059, 388.018, 105.068, 46.1074, 10.6743, 0.999977,0.157974,0.143013,0.127137,0.104982,228.355,9.32308,0.930828,11.2922,2.46872,9,0.5,8.65091,1.33111,8.80041,1.07044,138.224
0.29329,0.974968,0.290425,0.277393,0.0993324,0.0588235,1.47059, 311.497, 61.5763, 42.5115, 27.7585, 1,0.17303,0.156605,0.130525,0.12646,224.737,9.34333,0.937438,11.8359,2.58585,9,0.5,9.01576,1.52961,9.65996,1.23895,148.363
0.611587,0.981826,0.328756,0.59643,0.199147,0.0588235,1.47059, 469.576, 85.6044, 74.0022, 42.2047, 1,0.0991703,0.111092,0.0855167,0.0698813,410.547,9.24237,0.930941,10.5371,1.95388,9,0.5,8.86529,1.44619,8.91481,1.10692,155.612
0.739436,0.815591,0.321942,0.409912,0.207249,0.0588235,1.47059, 600.47, 161.143, 75.679, 11.8581, 0.999993,0.14586,0.101869,0.0869322,0.0781111,265.478,9.8227,1.09607,13.2494,3.08991,9,0.5,8.47671,1.46909,8.85779,1.10919,159.489
1.2788,0.885559,0.368231,0.781043,0.374843,0.0588235,1.47059, 718.371, 161.282, 115.755, 57.4307, 1,0.146533,0.0879673,0.0940982,0.0871481,379.444,9.76585,0.92028,12.6672,2.32559,9,0.5,9.05682,1.20999,9.53714,1.06951,141.313
0.337944,0.91485,0.297757,0.23233,0.0854136,0.0588235,1.47059, 336.721, 75.9636, 44.5939, 19.3073, 1,0.235976,0.167434,0.17495,0.133099,173.516,9.07362,0.878183,12.1156,2.44022,9,0.5,9.12717,1.48244,8.86381,1.08756,144.791
0.623518,0.842516,0.302627,0.31153,0.140076,0.0588235,1.47059, 595.751, 153.817, 73.8241, 13.445, 0.999999,0.210603,0.135508,0.113828,0.0970118,249.856,9.39111,0.94332,14.088,3.12119,9,0.5,9.08341,1.541,9.32472,1.28021,154.85
0.215086,0.86617,0.28078,0.160797,0.0816622,0.0588235,1.47059, 248.807, 63.8595, 28.9325, 10.6658, 0.999977,0.171493,0.167205,0.186198,0.1619,147.048,9.75852,1.06333,10.2461,2.48501,9,0.5,9.0096,1.70387,9.24391,1.2187,141.632
0.568101,0.883193,0.297944,0.289153,0.107778,0.0588235,1.47059, 565.13, 137.196, 71.9245, 18.9193, 1,0.0966449,0.151536,0.143671,0.105606,232.796,9.56122,0.947129,8.84724,2.0294,9,0.5,9.31152,1.52519,8.9775,1.15732,145.039
0.811935,0.905227,0.3337,0.562126,0.222032,0.0588235,1.47059, 598.809, 131.838, 89.1208, 34.3334, 1,0.100496,0.106228,0.0726276,0.0743402,365.296,9.10524,0.843852,10.963,2.19706,9,0.5,8.23339,1.24859,9.14889,1.08729,135.073
0.219859,0.935444,0.299865,0.192833,0.108522,0.0588235,1.47059, 215.112, 46.8063, 28.966, 15.7825, 1,0.448343,0.154439,0.160835,0.145163,152.258,9.12581,0.971541,15.9369,3.26585,9,0.5,8.51998,1.45352,9.00239,1.19782,151.023
0.501005,0.856588,0.309177,0.326185,0.133517,0.0588235,1.47059, 452.72, 113.844, 58.1057, 15.5689, 1,0.222021,0.121751,0.115838,0.0944214,254.11,9.44651,0.958368,14.2302,2.88591,9,0.5,9.38924,1.5545,9.37718,1.19011,142.413
0.737378,0.940563,0.341017,0.443721,0.254005,0.0588235,1.47059, 512.682, 103.324, 81.1367, 56.2486, 1,0.100322,0.111676,0.118935,0.106574,246.748,9.34529,0.864283,9.76767,2.05322,9,0.5,8.9598,1.40153,9.25409,1.07711,146.753
0.241822,0.889009,0.27868,0.26422,0.0834825,0.0588235,1.47059, 285.046, 68.9867, 34.2873, 11.027, 0.999984,0.107244,0.170276,0.143274,0.0931357,242.679,8.9912,0.891182,9.64419,2.33089,9,0.5,9.72296,1.61446,8.86697,1.18342,162.792
0.345917,0.846708,0.304152,0.284047,0.166445,0.0588235,1.47059, 326.228, 82.2495, 41.1203, 8.88349, 0.999861,0.144386,0.127142,0.13424,0.103859,192.32,8.60639,0.856776,10.9373,2.35906,9,0.5,8.9643,1.53644,8.74158,1.11489,143.808
0.700565,0.955245,0.318897,0.457932,0.15273,0.0588235,1.47059, 583.462, 117.359, 86.1501, 29.8138, 1,0.117021,0.128061,0.10372,0.098161,328.18,9.25736,0.938572,10.8075,2.20465,9,0.5,8.88414,1.30643,9.58751,1.22102,144.772
0.988474,0.863783,0.341317,0.565405,0.296522,0.0588235,1.47059, 685.612, 166.268, 98.0558, 26.1552, 1,0.11894,0.0859484,0.0774574,0.0721462,317.619,9.76404,0.995757,12.4328,2.54091,9,0.5,8.81739,1.41463,9.27181,1.09837,148.104
0.751563,0.88287,0.312307,0.521968,0.138546,0.0588235,1.47059, 661.418, 159.479, 87.5698, 16.8235, 1,0.165394,0.102227,0.0780861,0.0649536,395.444,9.58931,1.01668,13.2654,2.48709,9,0.5,8.51941,1.24883,8.78425,1.0327,158.626
0.532598,0.779139,0.295938,0.23493,0.0863235,0.0588235,1.47059, 539.097, 152.386, 60.9533, 6.97059, 0.999061,0.220845,0.166583,0.151709,0.117933,181.799,9.13577,0.936114,12.0172,2.40057,9,0.5,8.90026,1.48947,8.71429,1.11792,148.361
0.734356,0.906828,0.311734,0.381143,0.167384,0.0588235,1.47059, 649.401, 149.571, 88.1772, 22.8259, 1,0.115408,0.128328,0.112833,0.102092,251.135,9.70075,1.00181,10.4097,2.17828,9,0.5,9.04464,1.51033,9.41637,1.19175,138.727
0.719464,0.891959,0.331073,0.483003,0.165757,0.0588235,1.47059, 542.06, 124.233, 78.1656, 24.7582, 1,0.147383,0.129225,0.129583,0.129992,330.424,9.22255,0.906592,10.8992,2.07361,9,0.5,9.04931,1.2884,9.78035,1.11353,144.534
0.746701,0.928512,0.347677,0.444856,0.26805,0.0588235,1.47059, 492.339, 102.562, 77.8916, 48.4182, 1,0.176616,0.115786,0.130487,0.0984495,234.236,9.55952,0.926124,12.2023,2.34992,9,0.5,9.19616,1.39032,8.88381,1.00752,148.87
0.360066,0.962231,0.29674,0.253682,0.121788,0.0588235,1.47059, 361.933, 73.9284, 49.7254, 28.199, 1,0.108975,0.139699,0.146832,0.123645,211.587,9.48203,0.956679,9.19267,2.03672,9,0.5,9.1324,1.45887,9.33231,1.17077,146.199
1.41455,0.835173,0.351778,0.685726,0.354371,0.0588235,1.47059, 902.969, 226.752, 130.065, 27.3934, 1,0.0957905,0.0888495,0.083679,0.0807125,362.983,9.64335,0.948583,10.8609,2.08048,9,0.5,8.97283,1.38613,9.55262,1.12843,136.925
0.64718,0.97576,0.316697,0.339915,0.17528,0.0588235,1.47059, 548.976, 106.868, 80.8773, 29.6987, 1,0.0900888,0.107819,0.111965,0.0851037,242.13,9.73369,1.06311,9.79561,2.20291,9,0.5,9.30455,1.59703,8.98223,1.18573,143.935
0.529985,0.806661,0.320195,0.363588,0.152138,0.0588235,1.47059, 436.66, 117.951, 54.7991, 13.2677, 0.999998,0.218685,0.133499,0.140585,0.104178,261.644,9.61902,0.99984,12.3373,2.16617,9,0.5,9.35897,1.4511,8.98913,1.04168,150.224
1.02587,0.850488,0.335221,0.565173,0.221072,0.0588235,1.47059, 747.329, 185.291, 104.145, 26.8079, 1,0.152588,0.110406,0.0969007,0.0758866,340.751,9.61578,0.930966,12.5416,2.47389,9,0.5,9.01365,1.41938,8.82247,1.01728,143.515
0.293154,0.898581,0.309448,0.397369,0.113638,0.0588235,1.47059, 264.293, 62.0452, 35.3347, 23.9615, 1,0.137768,0.117987,0.112025,0.0959114,288.596,9.80701,0.997281,11.6129,2.27293,9,0.5,9.30701,1.45267,9.54874,1.16825,148.373
0.395857,0.871607,0.307801,0.280392,0.0902265,0.0588235,1.47059, 361.902, 88.3685, 47.1366, 14.8025, 1,0.166581,0.149673,0.145371,0.145525,211.204,9.18031,0.924818,11.285,2.39686,9,0.5,9.10648,1.46188,9.90512,1.24768,145.955
0.77658,0.882334,0.331426,0.534501,0.211769,0.0588235,1.47059, 583.41, 137.959, 82.4494, 23.3637, 1,0.147041,0.101052,0.0856722,0.0908284,332.006,9.63666,0.995292,12.4626,2.46564,9,0.5,8.441,1.25631,9.49027,1.12111,145.699
0.853782,0.926662,0.341153,0.535315,0.296216,0.0588235,1.47059, 592.971, 124.871, 91.6607, 40.1909, 1,0.136031,0.102615,0.102246,0.0810719,302.029,9.44098,0.922963,11.619,2.28114,9,0.5,8.83779,1.43566,8.63106,0.960825,145.932
1.3318,0.923368,0.351227,1.00609,0.393649,0.0588235,1.47059, 853.839, 180.434, 135.282, 55.0117, 1,0.112907,0.0786717,0.0594086,0.0489596,521.191,9.85879,0.958776,12.6841,2.20213,9,0.5,8.95872,1.35392,8.92496,1.00547,141.132
0.627833,0.848254,0.321949,0.510636,0.175239,0.0588235,1.47059, 509.81, 128.434, 67.7787, 19.3388, 1,0.110964,0.0987107,0.0762246,0.0661063,374.799,9.50516,0.943186,11.3942,2.31231,9,0.5,8.29845,1.32778,8.67882,1.08432,147.612
1.43183,0.907537,0.375935,1.04936,0.432682,0.0588235,1.47059, 758.452, 159.531, 129.466, 55.2371, 1,0.085819,0.0854587,0.0847262,0.066299,464.492,9.20223,0.859212,10.7169,1.84699,9,0.5,9.45138,1.30533,9.32703,1.09002,147.428
0.803754,0.774015,0.338048,0.786811,0.238245,0.0588235,1.47059, 572.312, 159.237, 73.7026, 17.791, 1,0.0993663,0.102043,0.0899936,0.0719178,504.212,9.67456,0.945488,10.8692,1.9536,9,0.5,9.40995,1.37394,9.32909,1.04397,149.979
1.24949,0.900717,0.316925,0.519059,0.219907,0.0588235,1.47059, 1057.87, 241.86, 147.339, 36.0644, 1,0.087801,0.115702,0.0879776,0.0845607,403.156,9.58163,0.889727,10.201,2.02784,9,0.5,9.10148,1.36774,9.70792,1.12479,160.496
2.78606,0.838,0.398803,1.67652,0.845876,0.0588235,1.47059, 1244.55, 297.773, 208.199, 53.8132, 1,0.0652438,0.0589496,0.0679964,0.0537001,712.411,9.72964,0.92415,10.64,1.84303,9,0.5,9.44811,1.30054,9.30955,0.998008,147.314
1.0456,0.74862,0.340466,0.573068,0.231881,0.0588235,1.47059, 730.198, 209.884, 91.9647, 17.3988, 1,0.0785351,0.106346,0.0990422,0.0863919,350.517,9.75579,0.943412,9.24438,1.93868,9,0.5,8.90935,1.37445,9.15546,1.0835,157.849
0.62842,0.804555,0.332926,0.532326,0.212974,0.0588235,1.47059, 466.385, 124.668, 61.2474, 19.2971, 1,0.112758,0.0943639,0.0904315,0.082886,332.386,9.61647,0.939853,11.0735,2.11564,9,0.5,8.71689,1.36501,9.17187,1.07606,146.359
0.33936,0.920164,0.278729,0.222326,0.0726788,0.0588235,1.47059, 399.846, 92.5682, 49.1116, 13.7162, 0.999999,0.227009,0.165904,0.149126,0.12412,204.316,9.41155,0.989334,12.4411,2.65924,9,0.5,8.85294,1.44691,8.97745,1.09801,137.961
0.313224,0.949792,0.298997,0.235794,0.115415,0.0588235,1.47059, 308.764, 65.4437, 41.9267, 20.1974, 1,0.139827,0.148219,0.130359,0.138672,194.254,9.4339,1.00385,10.0141,2.08246,9,0.5,8.42294,1.38046,9.50513,1.2081,152.635
0.830744,0.952755,0.320222,0.595269,0.214527,0.0588235,1.47059, 684.301, 137.873, 101.716, 46.8381, 1,0.132951,0.0981759,0.0741836,0.0590619,424.851,9.53185,0.907705,12.8531,2.53003,9,0.5,8.88739,1.46091,8.80465,1.06364,141.056
0.431688,0.877381,0.275793,0.265155,0.0697828,0.0588235,1.47059, 522.257, 129.654, 61.3379, 10.2745, 0.999965,0.776065,0.157341,0.106168,0.0962134,275.441,9.09839,0.908433,20.2237,3.50185,9,0.5,8.93997,1.51651,9.45302,1.25827,152.653
0.586182,0.927383,0.317784,0.463731,0.147278,0.0588235,1.47059, 492.741, 105.843, 70.6757, 24.9228, 1,0.111222,0.13309,0.10212,0.0904397,335.189,9.10532,0.899393,10.2798,1.9195,9,0.5,8.88711,1.42612,9.16543,1.06522,138.218
1.07455,0.719111,0.359949,0.51175,0.296049,0.0588235,1.47059, 643.483, 188.302, 83.8057, 18.4959, 1,0.122527,0.123489,0.136936,0.105077,269.951,9.2882,0.832187,10.0865,1.99563,9,0.5,9.00027,1.29599,8.85619,1.02986,156.292
0.351101,0.917471,0.277171,0.234418,0.0795296,0.0588235,1.47059, 419.515, 97.7648, 51.052, 11.9649, 0.999994,0.0929564,0.146938,0.122824,0.109355,209.407,9.32675,0.994727,8.31561,1.90851,9,0.5,8.48417,1.39923,8.95565,1.14558,150.502
1.00005,0.853991,0.354998,0.758138,0.372985,0.0588235,1.47059, 622.442, 149.819, 93.1096, 33.0034, 1,0.122736,0.0957552,0.0997283,0.0794073,427.684,9.42464,0.895519,11.5863,2.14939,9,0.5,9.3464,1.39917,9.26492,1.09847,144.832
1.30023,0.84036,0.360666,0.931561,0.337217,0.0588235,1.47059, 774.304, 188.971, 116.827, 44.8343, 1,0.0785075,0.0862948,0.086787,0.0649664,479.567,9.4747,0.847391,10.461,1.84387,9,0.5,9.70364,1.39487,9.3579,1.06444,143.312
1.11429,0.795711,0.342872,0.441562,0.208825,0.0588235,1.47059, 763.334, 204.136, 103.047, 21.3759, 1,0.0974552,0.118046,0.132865,0.118477,249.434,9.40051,0.882138,9.29532,1.98347,9,0.5,9.14476,1.46449,9.42176,1.11735,140.553
0.512392,0.952965,0.313508,0.320477,0.130963,0.0588235,1.47059, 446.406, 91.3485, 64.357, 26.3934, 1,0.183054,0.134423,0.130552,0.119842,220.916,9.3118,0.959091,11.6845,2.30488,9,0.5,8.75082,1.46639,9.12111,1.06112,142.209
0.47794,0.913944,0.298141,0.286591,0.109361,0.0588235,1.47059, 474.631, 107.162, 63.0116, 23.105, 1,0.106265,0.160408,0.12538,0.110993,202.865,9.17667,0.864503,8.87278,2.0064,9,0.5,8.39252,1.3559,8.78337,1.0981,143.223
0.683003,0.861492,0.319211,0.327617,0.150669,0.0588235,1.47059, 567.348, 138.585, 76.6574, 21.9814, 1,0.135254,0.13922,0.131488,0.106488,204.517,9.15718,0.850169,10.405,2.05621,9,0.5,8.97706,1.46272,8.94378,1.1289,150.423
0.344175,0.956452,0.304624,0.215688,0.116776,0.0588235,1.47059, 323.278, 66.9006, 45.0988, 24.8341, 1,0.269495,0.153246,0.190135,0.169111,153.065,9.53458,1.00336,12.6053,2.63523,9,0.5,9.07866,1.42722,9.39808,1.1164,149.78
0.517576,0.885627,0.30577,0.302779,0.138309,0.0588235,1.47059, 481.425, 114.875, 63.1772, 15.584, 1,0.15503,0.125066,0.105087,0.100353,249.212,9.18179,0.927872,12.235,2.72372,9,0.5,8.65441,1.43201,9.34839,1.22423,152.424
